Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00378733123247	0.00402889291778	0.0726993520357	0.0697623955734
Archaea;Euryarchaeota;Other	2.89109254387e-05	0.0	0.00018727293157	0.000271237929912
Archaea;Other;Other	0.0	0.0	0.0	2.71237929912e-05
Bacteria;Actinobacteria;Actinobacteria	0.00433663881581	0.00612967279634	0.00018727293157	5.42475859824e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0120847668334	0.0122305677861	0.00018727293157	0.00021699034393
Bacteria;Bacteroidetes;Other	0.00185029922808	0.00218711329822	3.74545863141e-05	0.000108495171965
Bacteria;Deinococcus-Thermus;Deinococci	0.0222903235133	0.0263029151918	0.000224727517885	0.000271237929912
Bacteria;Firmicutes;Bacilli	0.207435890023	0.229301562635	0.436720476422	0.412552891396
Bacteria;Firmicutes;Clostridia	0.00659169100003	0.00987078764857	0.0090265553017	0.00851687099924
Bacteria;Firmicutes;Other	0.00638931452196	0.00673400673401	0.0137458331773	0.0155961809699
Bacteria;Other;Other	0.0441469831449	0.0518288296066	0.0735233529346	0.0806119127699
Bacteria;Proteobacteria;Alphaproteobacteria	0.00433663881581	0.00515122737345	0.0458069590621	0.0500976456548
Bacteria;Proteobacteria;Betaproteobacteria	0.00841307930267	0.0107628996518	0.00123600134837	0.000759466203754
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00771921709214	0.0077124521569	0.000674182553654	0.000813713789736
Bacteria;Proteobacteria;Gammaproteobacteria	0.645696608748	0.599758266425	0.3158170718	0.329228599327
Bacteria;Proteobacteria;Other	0.00520396657897	0.00572678350456	0.00565564253343	0.00607572963003
Unassignable;Other;Other	0.0173465552632	0.0186767964546	0.0192142027791	0.0190137788868
Unclassified;Other;Other	0.00234178496054	0.00359722581945	0.0050563691524	0.00602148204405
