Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota	0.00381624215791	0.00402889291778	0.0728866249672	0.0700336335033
Archaea;Other	0.0	0.0	0.0	2.71237929912e-05
Bacteria;Actinobacteria	0.00433663881581	0.00612967279634	0.00018727293157	5.42475859824e-05
Bacteria;Bacteroidetes	0.0139350660615	0.0144176810843	0.000224727517885	0.000325485515895
Bacteria;Deinococcus-Thermus	0.0222903235133	0.0263029151918	0.000224727517885	0.000271237929912
Bacteria;Firmicutes	0.220416895545	0.245906357017	0.459492864901	0.436665943366
Bacteria;Other	0.0441469831449	0.0518288296066	0.0735233529346	0.0806119127699
Bacteria;Proteobacteria	0.671369510538	0.629111629112	0.369189857298	0.386975154606
Unassignable;Other	0.0173465552632	0.0186767964546	0.0192142027791	0.0190137788868
Unclassified;Other	0.00234178496054	0.00359722581945	0.0050563691524	0.00602148204405
