Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.272631489826
Root;k__Eukaryota;p__Fungi;Other;Other	0.000404511716729
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.0402724339376
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	0.00015051598762
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0461143357071
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.018711018711
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.033470992747
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.0587388641687
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.00144871638084
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.264183780021
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces	0.000865466928815
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000310439224466
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0164344643983
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00148634537775
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.000724358190422
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.20754273243
Root;k__Eukaryota;p__Metazoa;Other;Other	0.010395010395
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.000507991458218
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	0.00178737735299
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00664151795374
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Pan	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea	0.000865466928815
