Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.272631489826
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.000404511716729
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.016133432423
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.0402724339376
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;Other	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0455781225012
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	0.000536213205896
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.018711018711
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides;s__Coccidioides_posadasii_rmscc_1037	0.033470992747
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe;s__Epichloe_typhina	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;Other	8.46652430363e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.0586541989257
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema;s__Papiliotrema_bandonii	0.00144871638084
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium;s__Penicillium_sp._mi_31	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium;s__Pilidium_concavum	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;Other	0.00522102332057
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.254569571312
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_rm11-1a	0.00439318538866
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces;s__Schizosaccharomyces_octosporus_yfs286	0.000865466928815
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;Other	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;s__Tremella_globispora	0.000272810227561
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0164344643983
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma;s__Vanderwaltozyma_polyspora_dsm_70294	0.00148634537775
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.000724358190422
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor;s__Rhizomucor_endophyticus	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.20742043819
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	0.010395010395
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.000507991458218
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus;s__Equus_caballus_(horse)	0.00178737735299
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00664151795374
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Pan;s__Pan_troglodytes_(chimpanzee)	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea;s__Zea_mays	0.000865466928815
