Taxon	Mock.2	Mock.1	Mock.3
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.060277322511	0.0662142913666	0.0646853706133
Root;Other;Other;Other	0.000130076224668	0.000276964469415	0.000191944719921
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.388901896511	0.436317955211	0.380258485556
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.149145399204	0.114841338925	0.133609520458
Root;Saccharomycetes;Saccharomycetales;Other	0.0585863315903	0.0515351744876	0.0571675357497
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.182601004188	0.16190551555	0.195383729486
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0675355758474	0.0634446466725	0.0567196647366
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0808033507635	0.0928622299596	0.0984196551393
Root;Sordariomycetes;Hypocreales;Other	0.000650381123338	0.000830893408246	0.000735788093029
Root;Sordariomycetes;Microascales;Microascaceae	0.0111345248316	0.0115335918335	0.0125243929748
Root;Sordariomycetes;Microascales;Other	2.60152449335e-05	0.0	6.39815733069e-05
Root;Sordariomycetes;Other;Other	0.000208121959468	0.000237398116642	0.000239930899901
