Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus	0.000168027690963	0.00026208884812	0.000237731363559
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	0.0647242665591	0.0655222120299	0.0713194090678
Root;Other;Other;Other;Other	0.000940955069395	0.00137596645263	0.00142638818136
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces	0.235642033807	0.205150045866	0.219256240448
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum	0.0578687367678	0.0597562573712	0.0551876379691
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other	0.0293376348422	0.0277814179007	0.0289013414841
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other;Other	0.0823335685721	0.0624426680645	0.0739684156903
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia	0.103605874248	0.12265758092	0.105620648667
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	0.0775279766105	0.0792163543441	0.081745627441
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces	0.0656988271667	0.0473725592976	0.065579894719
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces	0.0241287764224	0.0158563753112	0.0226184411615
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.0882817488322	0.133665312541	0.10161317711
Root;Sordariomycetes;Hypocreales;Nectriaceae;Other	0.000134422152771	6.55222120299e-05	6.79232467312e-05
Root;Sordariomycetes;Hypocreales;Other;Other	0.000134422152771	0.00013104442406	0.000203769740194
Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis	0.0114594885237	0.0107456427729	0.0142299201902
