Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unassigned;Other;Other;Other	6.5089532822e-05	6.15670876031e-05	4.03814702893e-05	5.80761045868e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	4.51287427566e-05	2.85032812977e-05	6.73024504822e-05	5.66933401918e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141106317681	0.012520931596
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.00035842636074	0.000356861081848	0.0450495682548	0.0438211864395
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	1.56214878773e-05	2.28026250382e-05	2.01907351447e-05	1.38276439492e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.000167497064462	0.000180140737802	0.000646103524629	0.000537895349625
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.666556737678	0.683474481582	0.508644999765	0.505443252041
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.10681018764	0.10209989374	0.0857688968455	0.0868223935928
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182979694669	0.0182067559617	0.0272776831804	0.0241306214558
k__Bacteria;p__Proteobacteria;Other;Other	3.99215801309e-05	2.73631500458e-05	2.42288821736e-05	1.38276439492e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	3.64501383803e-05	5.58664313436e-05	1.07683920772e-05	8.29658636954e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0750551742273	0.0716264656387	0.0102555474045	0.011172736311
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.73572087525e-06	0.0	4.03814702893e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.73572087525e-06	2.28026250382e-06	6.73024504822e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132175144651	0.00138525947107	0.0210400920698	0.019456877801
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	8.67860437627e-07	0.0	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales	1.73572087525e-06	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	6.73024504822e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	5.20716262576e-06	2.28026250382e-06	2.69209801929e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0015083414406	0.00164634952776	0.0247767241205	0.0248869935798
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	3.90537196932e-05	2.28026250382e-05	2.55749311832e-05	2.35069947137e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	8.67860437627e-07	2.28026250382e-06	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	2.60358131288e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0557652402802	0.0497940922959	0.00873855017061	0.00811959252699
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	8.67860437627e-07	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.027354960994	0.0257407432744	0.173154398552	0.19321919996
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales	2.60358131288e-06	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000611841608527	0.000689779407405	0.0765000033651	0.0663173803805
