Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Alveolata;c__Apicomplexa	9.40724922625e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora	0.000188144984525
Root;k__Eukaryota;p__Amoebozoa;c__Archamoebae	0.000235181230656
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa	0.000564434953575
Root;k__Eukaryota;p__Amoebozoa;c__Tubulinea	5.64434953575e-05
Root;k__Eukaryota;p__Choanoflagellida;c__Salpingoecidae	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida	0.000649100196612
Root;k__Eukaryota;p__Euglenozoa;c__Kinetoplastida	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota	0.0161710614199
Root;k__Eukaryota;p__Fungi;c__Dikarya	0.484078230685
Root;k__Eukaryota;p__Fungi;c__Fungal_endophyte_sp._sx01	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungal_sp._melon_seed	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis	0.208539900848
Root;k__Eukaryota;p__Heterolobosea;c__Schizopyrenida	1.88144984525e-05
Root;k__Eukaryota;p__Hicanonectes;c__Hicanonectes_teleskopos	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala	0.257288266338
Root;k__Eukaryota;p__Metazoa;c__Annelida	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda	0.00221070356817
Root;k__Eukaryota;p__Metazoa;c__Bryozoa	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chaetognatha	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata	0.0095295434662
Root;k__Eukaryota;p__Metazoa;c__Cnidaria	0.000931317673399
Root;k__Eukaryota;p__Metazoa;c__Mesozoa	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Mollusca	0.00656625995993
Root;k__Eukaryota;p__Metazoa;c__Nematoda	7.525799381e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes	0.000188144984525
Root;k__Eukaryota;p__Parabasalia;c__Hodotermopsis_sjoestedti_parabasalian_symbiont_clone_hss2	7.525799381e-05
Root;k__Eukaryota;p__Parabasalia;c__Trichonymphida	0.0104138248935
Root;k__Eukaryota;p__Rhizaria;c__Cercozoa	0.000244588479883
Root;k__Eukaryota;p__Rhizaria;c__Foraminifera	5.64434953575e-05
Root;k__Eukaryota;p__Rhodophyta;c__Bangiophyceae	4.70362461313e-05
Root;k__Eukaryota;p__Rhodophyta;c__Florideophyceae	1.88144984525e-05
Root;k__Eukaryota;p__Stramenopiles;c__Labyrinthulida	7.525799381e-05
Root;k__Eukaryota;p__Telonemida;c__Telonema	0.00045154796286
Root;k__Eukaryota;p__Viridiplantae;c__Chlorophyta	5.64434953575e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta	0.000968946670304
