Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00389203556624	0.00408628718046	0.0763294749203	0.0729753601559
Archaea;Euryarchaeota;Other;Other	0.0	0.0	8.38785438685e-05	9.13714860049e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.00316425655792	0.00497323323514	0.000125817815803	3.04571620016e-05
Bacteria;Actinobacteria;Actinobacteria;Other	6.32851311584e-05	6.33532896196e-05	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0113280384774	0.0114035921315	0.000167757087737	0.00018274297201
Bacteria;Bacteroidetes;Other;Other	0.00224662215612	0.00256580822959	0.0	0.000121828648007
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0202512419707	0.0245177230828	0.000209696359671	0.000243657296013
Bacteria;Deinococcus-Thermus;Deinococci;Other	9.49276967377e-05	9.50299344293e-05	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales	0.173464544505	0.187399030695	0.375817815803	0.351688849633
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0219915830776	0.0309480819792	0.0517111222949	0.0498583741967
Bacteria;Firmicutes;Bacilli;Other	0.00762585830459	0.00741233488549	0.0123720852206	0.0122742362867
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0056323766731	0.00845766416421	0.00817815802718	0.00770566198642
Bacteria;Firmicutes;Clostridia;Other	6.32851311584e-05	0.0	4.19392719342e-05	0.0
Bacteria;Firmicutes;Other;Other	0.00420846122204	0.00497323323514	0.0126656601241	0.0135229799287
Bacteria;Other;Other;Other	0.036547163244	0.0424467040451	0.0643348431471	0.074772332714
Bacteria;Proteobacteria;Alphaproteobacteria;Other	0.000158212827896	0.000316766448098	0.00247441704412	0.00310663052417
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	6.32851311584e-05	9.50299344293e-05	0.000419392719342	0.000639600402035
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.00354396734487	0.00459311349742	0.0403875188727	0.0422745408583
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.00734107521438	0.00962970002217	0.00130011742996	0.000670057564036
Bacteria;Proteobacteria;Betaproteobacteria;Other	0.000189855393475	0.000443473027337	4.19392719342e-05	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.00623358541911	0.00630365231715	0.000419392719342	0.000609143240033
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	0.000189855393475	0.000221736513668	0.0	6.09143240033e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.00246812011518	0.00310431119136	0.0270088911257	0.0290561325496
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.0073094326488	0.00782413126802	0.00658446569368	0.00688331861237
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.675632060247	0.630650321518	0.310728065761	0.323302774647
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	3.16425655792e-05	6.33532896196e-05	0.000712967622882	0.000426400268023
Bacteria;Proteobacteria;Other;Other	0.00449324431225	0.00487820330071	0.0046552591847	0.00472086011025
Unclassified;Other;Other;Other	0.00177198367244	0.00253413158478	0.00322932393894	0.00478177443426
