Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples	0.0119660210158
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0160393599308
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.013762805618
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Capnobotryella	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Claviceps	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.018711018711
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0369328604623
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.00179678460221
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Guignardia	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kazachstania	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Leotia	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Myriangium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Paecilomyces	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.00166508311305
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.0424643230073
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Physcia	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Preussia	0.000893688676494
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.251418142821
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Spiromastix	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.0587012351718
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0164062426506
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Unclassified_capnodiales	0.000122294239941
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00208840932823
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	0.000385697218276
Root;k__Eukaryota;p__Fungi;c__Fungal_endophyte_sp._sx01;g__Fungi	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.207749691913
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Gorilla	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00671677594755
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Sus	0.00218248182049
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Oryza	0.000846652430363
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea	1.88144984525e-05
Unassigned;Other;Other;Other;Other	0.308426073132
