U33070	Root;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae
DQ482007	Root;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae
DQ517417	Root;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae
EF685093	Root;Basidiomycota;Agaricomycetes;Russulales;Russulaceae
DQ536501	Root;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae
AB221419	Root;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniastraceae
GQ389623	Root;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae
DQ681201	Root;Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae
GQ458022	Root;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae
DQ812914	Root;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae
DQ789981	Root;Basidiomycota;Ustilaginomycetes;Ustilaginales;Melanotaeniaceae
FJ884179	Root;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae
AY078151	Root;Ascomycota;Leotiomycetes;Helotiales;Vibrisseaceae
EF200014	Root;Basidiomycota;Ustilaginomycetes;Urocystidales;Glomosporiaceae
DQ780453	Root;Ascomycota;Dothideomycetes;Pleosporales;Corynesporascaceae
AM087246	Root;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae
DQ149848	Root;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae
DQ974799	Root;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae
EF025406	Root;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae
AB278192	Root;Ascomycota;Sordariomycetes;Sordariales;Cephalothecaceae
EF010926	Root;Ascomycota;Dothideomycetes;Pleosporales;Tubeufiaceae
FJ903327	Root;Basidiomycota;Agaricomycetes;Polyporales;Meripilaceae
FM878021	Root;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae
EF088656	Root;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetaceae
EF080868	Root;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae
FJ357310	Root;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae
AJ390377	Root;Ascomycota;Eurotiomycetes;Onygenales;Gymnoascaceae
EF174448	Root;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae
EF026116	Root;Ascomycota;Sordariomycetes;Diaporthales;Cryphonectriaceae
FJ869184	Root;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae
AF335455	Root;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae
