Taxon	Even1	Even3	Even4
NOHIT;Other;Other	7.84258366076e-06	1.14379832548e-05	0.0
Unclassified;Other;Other	0.106831674627	0.117353708194	0.105400556203
k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.127520410324	0.131674063229	0.128725217547
k__Bacteria; p__Actinobacteria; c__Rubrobacteria	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.169148844395	0.164661206936	0.178334978021
k__Bacteria; p__Firmicutes; c__Bacilli	0.000219592342501	0.000194445715331	0.000358840943752
k__Bacteria; p__Firmicutes; c__Clostridia	0.362931244069	0.327675344283	0.373705929847
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	0.114776211875	0.128974699181	0.0813851260429
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	3.1370334643e-05	2.28759665096e-05	8.97102359379e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.118430855861	0.129283524729	0.131865075805
k__Bacteria; p__Proteobacteria;Other	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria; p__Spirochaetes; c__GN05	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;Other;Other	9.41110039291e-05	0.000102941849293	0.000179420471876
