Taxon	Even1	Even3	Even4
k__Bacteria;Other;Other;Other	0.0274725705636	0.0270851443473	0.0257109536198
k__Bacteria;p__Actinobacteria;Other;Other	2.35277509823e-05	1.14379832548e-05	3.58840943752e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000219592342501	0.000251635631605	0.000143536377501
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.127465512238	0.131491055497	0.128662420382
k__Bacteria;p__Bacteroidetes;Other;Other	0.000384286599377	0.000343139497644	0.000403696061721
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.168670446792	0.16460401702	0.178110702431
k__Bacteria;p__Firmicutes;Other;Other	0.00157635931581	0.0015441277394	0.00135462456266
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.0	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0365621250265	0.0456261152034	0.0397954606621
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000188222007858	0.000251635631605	0.000376782990939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.360805903897	0.324529898888	0.320857629856
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0124618654369	0.0122043281329	0.0618641787028
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.145981852261	0.16305988928	0.110917735714
k__Bacteria;p__Proteobacteria;Other;Other	0.000635249276522	0.000594775129249	0.000583116533596
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.01724584147	0.0189984901862	0.019655512694
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	1.56851673215e-05	0.0	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.100102737846	0.109084046301	0.111321431775
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	6.27406692861e-05	4.57519330192e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.00010195358759	0.000217321681841	0.000134565353907
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
