Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
No blast hit;Other;Other;Other	9.18070613401e-06	5.84245199575e-05	0.000118451795977	2.4514524856e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0122070269167	6.7686740558e-05	0.0113414698209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000265475419042	0.0396354901595	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.675567616283	0.516114813796	0.691584715813	0.507213398939
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000125469650498	9.7620716891e-05	0.000100228442749	7.09170183334e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0909800327292	0.0615735276281	0.0870575142045	0.0628674989932
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.0	2.95820354215e-06	0.0	1.75103748971e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0175971184824	0.0254361131572	0.0170075952333	0.0237116741669
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	1.530117689e-06	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.13674126245e-05	5.17685619877e-06	3.25417021914e-05	1.05062249383e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0697871376777	0.00899441786992	0.0663681507852	0.00995990124149
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	2.2951765335e-06	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.2240941512e-05	2.58842809938e-05	5.85750639444e-06	1.75103748971e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00124398568116	0.019984144029	0.0012281238407	0.0183079724737
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	7.39550885538e-07	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140617815619	0.0245945042495	0.00140905570489	0.0239594459717
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	1.530117689e-06	2.21865265661e-06	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	3.82529422251e-06	0.0	1.95250213148e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	6.12047075601e-06	2.21865265661e-06	2.60333617531e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0493317593523	0.00780817824951	0.0434288540765	0.00706543627099
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	1.45361180455e-05	5.17685619877e-06	1.30166808765e-05	5.25311246914e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0279537200604	0.206686723287	0.0260841268085	0.233831795339
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	7.65058844501e-07	2.95820354215e-06	3.25417021914e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000569968839153	0.0717068538618	0.000560368111735	0.0597532788177
