Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Crenarchaeota;Thermoprotei	1.30691790857e-06	0.0	0.0	0.0
Archaea;Euryarchaeota;Methanobacteria	0.00370249843497	0.0447785788892	0.00329325617165	0.0435443765624
Archaea;Euryarchaeota;Other	3.9207537257e-06	2.95768982453e-05	2.69607545776e-06	1.89386343685e-05
Archaea;Other;Other	0.0	6.76043388465e-06	0.0	4.45614926318e-06
Bacteria;Actinobacteria;Actinobacteria	0.0141120995767	6.2534013433e-05	0.0125569714445	0.000102491433053
Bacteria;Bacteroidetes;Bacteroidia	0.0438549373398	0.000348162345059	0.0428460311747	0.000352035791791
Bacteria;Bacteroidetes;Other	0.00085603123011	1.26758135337e-05	0.000779165807293	1.11403731579e-05
Bacteria;Bacteroidetes;Sphingobacteria	0.0	0.0	0.0	3.34211194738e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.0738931385503	0.000586467639493	0.0643876740822	0.000660624128266
Bacteria;Firmicutes;Bacilli	0.578275887757	0.750231544861	0.578576445198	0.764873512203
Bacteria;Firmicutes;Clostridia	0.026714708969	0.0179912046755	0.0237308561792	0.0179749920903
Bacteria;Firmicutes;Other	0.00316143442082	0.00527905380967	0.00292524187167	0.00521480867523
Bacteria;Other;Other	0.0189568442637	0.0191886465273	0.0157868698429	0.0162682869225
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101299207093	0.0742042124264	0.0110673897541	0.0711669318076
Bacteria;Proteobacteria;Betaproteobacteria	0.0207891431715	0.00132250987868	0.019306596353	0.0013892045328
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0244145334499	0.00149067567156	0.0246124728539	0.00161981025716
Bacteria;Proteobacteria;Gammaproteobacteria	0.177651965147	0.0816499852961	0.19723274815	0.0745491490983
Bacteria;Proteobacteria;Other	0.00216164222077	0.0011661748451	0.00186298814131	0.00103271259174
Unclassified;Other;Other	0.00131998708765	0.00165123597632	0.00103259690032	0.0012131866369
