Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.00379571328284	0.0455666860844	0.00335217808498	0.0442619603567
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	4.04229316596e-06	0.000117893452059	6.92312698261e-06	7.98478783848e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	0.0137437967643	4.94112262306e-05	0.0122234730005	7.98478783848e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Other	6.73715527661e-06	0.0	9.69237777565e-06	1.14068397693e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	0.0	0.0	4.15387618957e-06	1.14068397693e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	0.000119921363924	0.0	6.369276824e-05	3.42205193078e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	0.00010644705337	7.80177256273e-06	0.000126000911084	3.42205193078e-06
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.0433724582397	0.000329408174871	0.0422809211082	0.000334220405239
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.000614428561227	7.80177256273e-06	0.000560773285591	7.98478783848e-06
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.000371890971269	4.3343180904e-06	0.000342002472941	4.5627359077e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.0752189912323	0.000587733533059	0.0653543187158	0.000655893286733
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other;Other	4.04229316596e-06	0.0	2.76925079304e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other;Other	5.12023801022e-05	0.0	4.98465142748e-05	2.28136795385e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Other	8.08458633193e-06	7.80177256273e-06	8.30775237913e-06	5.70341988463e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Viridibacillus	9.43201738725e-06	6.93490894465e-06	1.66155047583e-05	2.28136795385e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.0237403877637	0.00143032496983	0.0227909340268	0.00122851664315
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Other	1.48217416085e-05	8.66863618081e-07	1.66155047583e-05	1.14068397693e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	0.017365691441	0.0133202263554	0.0168342755709	0.0128201472167
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Other	0.00060769140595	0.00032507385678	0.000516465272903	0.000357034084778
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	0.459911904958	0.641386322973	0.459191628001	0.660535870519
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.0103294064701	0.000104890497788	0.0100828421375	0.000164258492677
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.00411774930506	0.000220183358992	0.00294925209459	0.000169961912562
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	2.69486211064e-06	0.0	2.76925079304e-06	1.14068397693e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.000443304817201	0.000376218810247	0.000422310745939	0.00038212913227
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.000390755006043	0.000268727721605	0.000361387228492	0.000250950474924
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0690059866362	0.101759386399	0.0716889799049	0.0974349439411
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.00424979754848	0.00526012843451	0.00388941273883	0.00481482706661
