Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Crenarchaeota;Thermoprotei;Other;Other	1.30695036203e-06	0.0	0.0	0.0
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00370259037562	0.044784128736	0.00329334496272	0.0435467034161
Archaea;Euryarchaeota;Other;Other;Other	2.61390072405e-06	2.70425353729e-05	1.34807407397e-06	1.44828884673e-05
Archaea;Other;Other;Other;Other	0.0	5.91555461282e-06	0.0	4.45627337455e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.0135752934104	4.98596745938e-05	0.0121030090361	8.35551257727e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae	0.0	0.0	4.04422222192e-06	1.11406834364e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	0.000407768512952	4.22539615202e-06	0.000300620518496	1.44828884673e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	0.000108476880048	7.60571307363e-06	0.00012537088888	3.34220503091e-06
Bacteria;Actinobacteria;Actinobacteria;Other;Other	1.96042554304e-05	8.45079230403e-07	1.75249629617e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.0427699505973	0.000331271058318	0.0418132135525	0.000335334571435
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.00113312596388	1.77466638385e-05	0.00108115540733	2.11672985291e-05
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae	0.0	0.0	1.34807407397e-06	0.0
Bacteria;Bacteroidetes;Other;Other;Other	0.000799853621559	1.52114261473e-05	0.000723915777724	7.79847840546e-06
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae	0.0	0.0	0.0	3.34220503091e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0737603575816	0.000583949748209	0.0642815641434	0.000652844049371
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other	2.61390072405e-06	0.0	1.34807407397e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other	9.01795749797e-05	8.45079230403e-07	5.66191111069e-05	5.57034171818e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	3.65946101367e-05	2.02819015297e-05	4.31383703672e-05	1.44828884673e-05
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.0231565465144	0.00140621183939	0.0222850125169	0.00120653601616
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.0173327757012	0.0134959153095	0.0167336434802	0.0131315235664
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae	0.0	2.53523769121e-06	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	1.30695036203e-06	8.45079230403e-07	2.69614814795e-06	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.446974409912	0.626044834833	0.447880086115	0.645858840856
