Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00379975557601	0.0456845795365	0.00335910121196	0.0443418082351
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.0137505339196	4.94112262306e-05	0.0122331653783	8.09885623618e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae	0.0	0.0	4.15387618957e-06	1.14068397693e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	0.000119921363924	0.0	6.369276824e-05	3.42205193078e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	0.00010644705337	7.80177256273e-06	0.000126000911084	3.42205193078e-06
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.0433724582397	0.000329408174871	0.0422809211082	0.000334220405239
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.000614428561227	7.80177256273e-06	0.000560773285591	7.98478783848e-06
Bacteria;Bacteroidetes;Other;Other;Other	0.000371890971269	4.3343180904e-06	0.000342002472941	4.5627359077e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0752189912323	0.000587733533059	0.0653543187158	0.000655893286733
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other	4.04229316596e-06	0.0	2.76925079304e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other	5.12023801022e-05	0.0	4.98465142748e-05	2.28136795385e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	1.75166037192e-05	1.47366815074e-05	2.49232571374e-05	7.98478783848e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.0237552095053	0.00143119183345	0.0228075495315	0.00122965732713
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.017365691441	0.0133202263554	0.0168342755709	0.0128201472167
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.460519596364	0.641711396829	0.459708093274	0.660892904603
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.0103294064701	0.000104890497788	0.0100828421375	0.000164258492677
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00412044416717	0.000220183358992	0.00295202134539	0.000171102596539
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other	0.000443304817201	0.000376218810247	0.000422310745939	0.00038212913227
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0693967416422	0.102028114121	0.0720503671334	0.097685894416
