Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00387451637438	0.0463500813725	0.00341048707122	0.0449383942812
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.0139066478544	4.86202028435e-05	0.0123766081541	7.42936875904e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	3.72019708777e-05	0.0	1.69465196085e-05	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	0.000108850211087	7.95603319257e-06	0.000128511107031	3.4825166058e-06
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.0417874582511	0.000307633283446	0.04069283021	0.000300657266967
Bacteria;Bacteroidetes;Other;Other;Other	2.2045612372e-05	0.0	2.68319893802e-05	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0762984865687	0.000589630459938	0.0661761590713	0.000659356477365
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.0242570628631	0.00145595407424	0.0232153196537	0.00125022346148
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.0155090883037	0.0106071602531	0.0150993489712	0.0102560114041
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.47079507501	0.654301517746	0.468791571931	0.672372963598
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.0105626040277	0.000106964446256	0.0102837129824	0.000167160797078
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	0.00417902139527	0.00022365293308	0.002986824081	0.000172964991421
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other	1.37785077325e-05	5.48082286599e-05	5.64883986951e-06	4.41118770068e-05
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0698404999945	0.103458487629	0.0724449591165	0.0988245345617
Bacteria;Firmicutes;Bacilli;Other;Other	0.00257382524443	0.00317622525121	0.00240075694454	0.00263510423172
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	0.0269631617817	0.017918754757	0.0238847071783	0.0178397717326
Bacteria;Firmicutes;Clostridia;Clostridiales;Other	2.2045612372e-05	1.59120663851e-05	2.11831495107e-05	1.62517441604e-05
Bacteria;Firmicutes;Other;Other;Other	9.78274049007e-05	0.000236912988401	8.47325980427e-05	0.00023216777372
Bacteria;Other;Other;Other;Other	0.000914892913438	0.00109970058795	0.000802135261471	0.00088688089561
Bacteria;Proteobacteria;Alphaproteobacteria;Other;Other	0.0	2.56361069538e-05	0.0	1.62517441604e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae	2.7557015465e-06	3.44761438345e-05	4.23662990213e-06	2.43776162406e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.010196095722	0.0741537653695	0.0110929092938	0.0708866255111
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae	0.0212216576096	0.00132246951734	0.0195859400376	0.00138952412571
Bacteria;Proteobacteria;Betaproteobacteria;Other;Other	2.2045612372e-05	5.30402212838e-06	2.96564093149e-05	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	0.0223749187068	0.0013481056243	0.0224922681504	0.0014638178133
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	0.00868321557302	0.0554508993412	0.0080778410134	0.049472630902
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	7.1648240209e-05	0.000129948542145	5.2251768793e-05	0.000128853114415
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	0.146477937853	0.00844665523945	0.166954286763	0.00803648748732
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	0.0290974526295	0.0189406630204	0.0288006100747	0.0177445829454
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	1.24006569592e-05	2.8288118018e-05	1.41220996738e-06	4.87552324812e-05
Bacteria;Proteobacteria;Other;Other;Other	1.6534209279e-05	5.74602397241e-05	1.1297679739e-05	4.99160713498e-05
Unclassified;Other;Other;Other;Other	5.92475832497e-05	9.63564019989e-05	4.80151388909e-05	6.3846137773e-05
