Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.00379984261645	0.0456854904075	0.00335915237481	0.0443428704403
Bacteria;Actinobacteria;Actinobacteria	0.0139772225037	5.7214139521e-05	0.012427202211	8.89754815513e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0440512251124	0.000338083551715	0.0428921941939	0.00034677623579
Bacteria;Bacteroidetes;Other	0.000295094160639	5.201285411e-06	0.000281083236639	1.14071130194e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.0752530533487	0.000586878370541	0.0653802377715	0.000655908998615
Bacteria;Firmicutes;Bacilli	0.590286685998	0.76460109175	0.588848611061	0.778370060435
Bacteria;Firmicutes;Clostridia	0.0268535686182	0.0179322983353	0.0238048423857	0.0178783682353
Bacteria;Firmicutes;Other	0.000991731973654	0.00198168974159	0.000952636782303	0.00202476256094
Bacteria;Other;Other	0.00696233574439	0.00819722580774	0.00574489827002	0.00630014852061
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101585154204	0.0741408560102	0.011048094311	0.0710241077927
Bacteria;Proteobacteria;Betaproteobacteria	0.0209287785527	0.00131159080447	0.0193615118124	0.00137683854144
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0237517112766	0.00143815541614	0.0238976137002	0.00158330728709
Bacteria;Proteobacteria;Gammaproteobacteria	0.181342772753	0.0822869358447	0.200935744095	0.0749561396504
Bacteria;Proteobacteria;Other	0.000330128170578	0.000197648845618	0.000279698590153	0.000151714603158
Unclassified;Other;Other	0.00101733375015	0.00123963968962	0.000786479203994	0.000898880505928
