Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.00379975557601	0.0456845795365	0.00335910121196	0.0443418082351
Bacteria;Actinobacteria;Actinobacteria	0.0139769023368	5.72129987933e-05	0.0124270129338	8.89733502002e-05
Bacteria;Bacteroidetes;Bacteroidia	0.043986886801	0.000337209947433	0.0428416943938	0.000342205193078
Bacteria;Bacteroidetes;Other	0.000371890971269	4.3343180904e-06	0.000342002472941	4.5627359077e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.0752742359055	0.000587733533059	0.0654069344809	0.000658174654686
Bacteria;Firmicutes;Bacilli	0.590197708559	0.764467086922	0.588771795735	0.778168905639
Bacteria;Firmicutes;Clostridia	0.0268731649673	0.0179406094398	0.023811402944	0.0178825027063
Bacteria;Firmicutes;Other	0.00105503851632	0.0022053010444	0.00108139243468	0.00231330710521
Bacteria;Other;Other	0.00695948140074	0.00810170737458	0.00566450249717	0.00619163262676
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101609775882	0.0741437121181	0.0110534645404	0.0710315319272
Bacteria;Proteobacteria;Betaproteobacteria	0.0209417734618	0.00131156465416	0.0193695246719	0.00137680556015
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0237632940916	0.00143639301516	0.0239069420964	0.00157642525611
Bacteria;Proteobacteria;Gammaproteobacteria	0.181370957202	0.0822939638553	0.200935452918	0.0749691730155
Bacteria;Proteobacteria;Other	0.000262749055788	0.000209780995576	0.000253386447564	0.000160836440747
Unclassified;Other;Other	0.00100518356727	0.00121881024702	0.000775390222052	0.000893155553933
