Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.00387451637438	0.0463500813725	0.00341048707122	0.0449383942812
Bacteria;Actinobacteria;Actinobacteria	0.0140527000364	5.65762360361e-05	0.0125220657807	7.77762041962e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0417874582511	0.000307633283446	0.04069283021	0.000300657266967
Bacteria;Bacteroidetes;Other	2.2045612372e-05	0.0	2.68319893802e-05	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0762984865687	0.000589630459938	0.0661761590713	0.000659356477365
Bacteria;Firmicutes;Bacilli	0.597730955347	0.773384770561	0.59522814252	0.785723074923
Bacteria;Firmicutes;Clostridia	0.0269852073941	0.0179346668234	0.0239058903278	0.0178560234768
Bacteria;Firmicutes;Other	9.78274049007e-05	0.000236912988401	8.47325980427e-05	0.00023216777372
Bacteria;Other;Other	0.000914892913438	0.00109970058795	0.000802135261471	0.00088688089561
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101988514236	0.0742138776203	0.0110971459237	0.0709272548715
Bacteria;Proteobacteria;Betaproteobacteria	0.021243703222	0.00132777353947	0.0196155964469	0.00138952412571
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0223749187068	0.0013481056243	0.0224922681504	0.0014638178133
Bacteria;Proteobacteria;Gammaproteobacteria	0.184342654953	0.0829964542612	0.20388640183	0.0754313096816
Bacteria;Proteobacteria;Other	1.6534209279e-05	5.74602397241e-05	1.1297679739e-05	4.99160713498e-05
Unclassified;Other;Other	5.92475832497e-05	9.63564019989e-05	4.80151388909e-05	6.3846137773e-05
