Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.0038744790052	0.046349098026	0.00341044372485	0.044937298817
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.0140525645	5.65750357351e-05	0.0125219066287	7.7774308244e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0417581206297	0.00030762675681	0.0406584204067	0.000300649937839
Bacteria;Bacteroidetes;Other;Other	5.09799869105e-05	0.0	6.07242567986e-05	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0762977506803	0.000589617950552	0.0661753179903	0.000659340404217
Bacteria;Firmicutes;Bacilli;Bacillales	0.511015121766	0.666895029441	0.507530513939	0.684307117974
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0845950880094	0.103842594107	0.0857200555274	0.0992063538127
Bacteria;Firmicutes;Bacilli;Other	0.0020584892012	0.00258919186981	0.00193329087343	0.00214053469257
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0269849471255	0.017934286328	0.0239055864904	0.0178555882001
Bacteria;Firmicutes;Other;Other	0.000231476697324	0.000441108481747	0.000210416610767	0.000455037743756
Bacteria;Other;Other;Other	0.000847370052702	0.000958239667763	0.000725866697547	0.000738275523032
Bacteria;Proteobacteria;Alphaproteobacteria;Other	2.75567496814e-06	2.2099623334e-05	2.82438403715e-06	2.55378325577e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	2.75567496814e-06	3.44754124011e-05	4.23657605572e-06	2.43770219869e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.0101932417071	0.0741557280898	0.0110899439219	0.0708756110217
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.0212214529296	0.00132244146031	0.0195856911056	0.00138949025325
Bacteria;Proteobacteria;Betaproteobacteria;Other	2.20453997451e-05	5.30390960016e-06	2.965603239e-05	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0223747029038	0.00134807702338	0.0224919822798	0.00146378212979
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.00871344424925	0.055488618252	0.0080975090345	0.0495050884131
Bacteria;Proteobacteria;Gammaproteobacteria;Other	5.78691743309e-05	0.000104310222137	4.23657605572e-05	0.000105633761943
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.175573697082	0.0273867372205	0.195752408847	0.025780441967
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.24005373566e-05	2.82875178675e-05	1.41219201857e-06	4.87540439738e-05
Bacteria;Proteobacteria;Other;Other	0.0	4.4199246668e-05	1.41219201857e-06	3.94675594074e-05
Unclassified;Other;Other;Other	5.9247011815e-05	9.63543577363e-05	4.80145286315e-05	6.38445813943e-05
