Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1
Archaea;Crenarchaeota;Thermoprotei	1.30692474074e-06	0.0	0.0	0.0
Archaea;Euryarchaeota;Methanobacteria	0.00370121086577	0.0435445220931	0.0447846834963	0.00329327392948
Archaea;Euryarchaeota;Other	2.61384948148e-06	1.11404103904e-05	2.53517341854e-05	0.0
Archaea;Other;Other	0.0	7.79828727331e-06	8.45057806179e-06	1.34804499774e-06
Bacteria;Actinobacteria;Actinobacteria	0.0141043318021	0.000103605816631	6.16892198511e-05	0.012551646974
Bacteria;Bacteroidetes;Bacteroidia	0.0438656219982	0.000355379091455	0.000348163816146	0.0429082722781
Bacteria;Bacteroidetes;Flavobacteria	0.0	0.0	0.0	1.34804499774e-06
Bacteria;Bacteroidetes;Other	0.000832511059851	6.68424623426e-06	1.09857514803e-05	0.000692895128839
Bacteria;Bacteroidetes;Sphingobacteria	0.0	3.34212311713e-06	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0738412478517	0.000657284213036	0.00058393494407	0.0643448838322
Bacteria;Firmicutes;Bacilli	0.578329880874	0.765025350004	0.750336121742	0.578640227011
Bacteria;Firmicutes;Clostridia	0.026712234776	0.0179238062772	0.0179701542484	0.0237040232403
Bacteria;Firmicutes;Other	0.00307388699022	0.00495859666478	0.00504837533411	0.00281876209028
Bacteria;Other;Other	0.0190758735158	0.0164031402589	0.0193611193974	0.0159500684133
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101234390418	0.0711571432868	0.0742019907872	0.0110620572515
Bacteria;Proteobacteria;Betaproteobacteria	0.0207827172272	0.00139032321673	0.00132251546667	0.0192972641427
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0244525618992	0.001626499917	0.00149321714352	0.0246260860188
Bacteria;Proteobacteria;Gammaproteobacteria	0.177601923793	0.0745159770196	0.0816587808689	0.197183934
Bacteria;Proteobacteria;Other	0.002152505048	0.00106836535644	0.00111125101513	0.00187243450186
Unclassified;Other;Other	0.00134613248296	0.00124104171749	0.00167321445623	0.00105147509824
