Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Crenarchaeota;Thermoprotei;Other;Other;Other	1.30695036203e-06	0.0	0.0	0.0
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.00368821392164	0.0446201833653	0.0032839084442	0.0434352965817
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	1.43764539823e-05	0.000163945370698	9.43651851782e-06	0.000111406834364
Archaea;Euryarchaeota;Other;Other;Other;Other	2.61390072405e-06	2.70425353729e-05	1.34807407397e-06	1.44828884673e-05
Archaea;Other;Other;Other;Other;Other	0.0	5.91555461282e-06	0.0	4.45627337455e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	0.013526936247	4.90145953634e-05	0.0120585225917	8.13269890855e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Other	4.83571633949e-05	8.45079230403e-07	4.44864444411e-05	2.22813668727e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	0.0	0.0	4.04422222192e-06	1.11406834364e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	0.000407768512952	4.22539615202e-06	0.000300620518496	1.44828884673e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Other	1.30695036203e-06	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	0.000107169929686	7.60571307363e-06	0.00012537088888	3.34220503091e-06
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	1.96042554304e-05	8.45079230403e-07	1.75249629617e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.0427699505973	0.000331271058318	0.0418132135525	0.000335334571435
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	0.00113312596388	1.77466638385e-05	0.00108115540733	2.11672985291e-05
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Other	0.0	0.0	1.34807407397e-06	0.0
Bacteria;Bacteroidetes;Other;Other;Other;Other	0.000799853621559	1.52114261473e-05	0.000723915777724	7.79847840546e-06
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Other	0.0	0.0	0.0	3.34220503091e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.0737603575816	0.000583949748209	0.0642815641434	0.000652844049371
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other;Other	2.61390072405e-06	0.0	1.34807407397e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other;Other	9.01795749797e-05	8.45079230403e-07	5.66191111069e-05	5.57034171818e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Other	2.22181561544e-05	1.01409507648e-05	1.61768888877e-05	8.91254674909e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Viridibacillus	1.43764539823e-05	1.01409507648e-05	2.69614814795e-05	5.57034171818e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.023108189351	0.0014036766017	0.0222607471835	0.00120542194781
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Other	4.83571633949e-05	2.53523769121e-06	2.42653333315e-05	1.11406834364e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	0.0173327757012	0.0134959153095	0.0167336434802	0.0131315235664
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus	0.0	2.53523769121e-06	0.0	0.0
