Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.00400995432944	0.0461029701023	0.00353092520736	0.0475204041647
Bacteria;Actinobacteria;Actinobacteria	0.0128280320502	6.02380015736e-05	0.0113934185353	4.02144646753e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0453809824094	0.000320859559402	0.04397838564	0.000321715717403
Bacteria;Deinococcus-Thermus;Deinococci	0.0693216444929	0.000540912667191	0.0603525827481	0.000486314456539
Bacteria;Firmicutes;Bacilli	0.602688198122	0.788274488592	0.599224245986	0.776030682701
Bacteria;Firmicutes;Clostridia	0.0277683457615	0.0182287568843	0.0245440533522	0.0182629782833
Bacteria;Other;Other	9.70150240994e-05	0.00013891620771	9.74565343857e-05	0.000168339619571
Bacteria;Proteobacteria;Alphaproteobacteria	0.00982350615237	0.0680480428796	0.0106692415183	0.0714966420922
Bacteria;Proteobacteria;Betaproteobacteria	0.0202393919216	0.00129327301338	0.018671172657	0.0012429075245
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0192236740178	0.00125639260425	0.0189710389166	0.00113255155167
Bacteria;Proteobacteria;Gammaproteobacteria	0.188619255718	0.0757351494886	0.208567478904	0.0832972494241
