Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00379975557601	0.0456845795365	0.00335910121196	0.0443418082351
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.0139769023368	5.72129987933e-05	0.0124270129338	8.89733502002e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.043986886801	0.000337209947433	0.0428416943938	0.000342205193078
Bacteria;Bacteroidetes;Other;Other	0.000371890971269	4.3343180904e-06	0.000342002472941	4.5627359077e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0752230335254	0.000587733533059	0.0653570879666	0.000655893286733
Bacteria;Deinococcus-Thermus;Deinococci;Other	5.12023801022e-05	0.0	4.98465142748e-05	2.28136795385e-06
Bacteria;Firmicutes;Bacilli;Bacillales	0.501658013914	0.6564775517	0.499374841633	0.674950693935
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0842898970967	0.102729406788	0.0855075413622	0.0984033846375
Bacteria;Firmicutes;Bacilli;Other	0.00424979754848	0.00526012843451	0.00388941273883	0.00481482706661
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0268691226742	0.0179371419853	0.0238058644424	0.0178813620223
Bacteria;Firmicutes;Clostridia;Other	4.04229316596e-06	3.46745447232e-06	5.53850158609e-06	1.14068397693e-06
Bacteria;Firmicutes;Other;Other	0.00105503851632	0.0022053010444	0.00108139243468	0.00231330710521
Bacteria;Other;Other;Other	0.00695948140074	0.00810170737458	0.00566450249717	0.00619163262676
Bacteria;Proteobacteria;Alphaproteobacteria;Other	6.60241217108e-05	0.000369283901302	4.15387618957e-05	0.000312547409678
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	2.69486211064e-06	3.72751355775e-05	4.15387618957e-06	2.39543635155e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.0100922586044	0.0737371530812	0.0110077719024	0.070695030154
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.0	8.66863618081e-07	1.38462539652e-06	2.28136795385e-06
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.0208946133749	0.00130549660883	0.0193182935323	0.00137110214027
Bacteria;Proteobacteria;Betaproteobacteria;Other	4.71600869363e-05	5.20118170848e-06	4.98465142748e-05	3.42205193078e-06
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0236433727277	0.00143032496983	0.0237684795567	0.00156844046827
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	0.000119921363924	6.06804532656e-06	0.000138462539652	7.98478783848e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.00861547416773	0.0549114758873	0.00801421179507	0.0490996011028
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.000374585833379	0.000414360809443	0.000336463971355	0.00039353597204
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.172368770321	0.0269403875227	0.192583392526	0.0254281272136
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.21268794979e-05	2.77396357786e-05	1.38462539652e-06	4.79087270309e-05
Bacteria;Proteobacteria;Other;Other	0.000262749055788	0.000209780995576	0.000253386447564	0.000160836440747
Unclassified;Other;Other;Other	0.00100518356727	0.00121881024702	0.000775390222052	0.000893155553933
