Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Archaea;Euryarchaeota;Methanobacteria	0.0463875252877	0.0449552798126	0.00389878246833	0.00342184290682
Bacteria;Actinobacteria;Actinobacteria	4.90807181491e-05	7.48552895204e-05	0.0140730407292	0.0124995890644
Bacteria;Bacteroidetes;Bacteroidia	0.00026146637123	0.000266671968916	0.0379405156391	0.0370428073405
Bacteria;Deinococcus-Thermus;Deinococci	0.000580044850853	0.000652644555506	0.0765247772374	0.0663400145507
Bacteria;Firmicutes;Bacilli	0.776333813135	0.78815134336	0.60117773393	0.598382271595
Bacteria;Firmicutes;Clostridia	0.017933202035	0.0178576650062	0.0271797643136	0.0240429488453
Bacteria;Proteobacteria;Alphaproteobacteria	0.0737692117547	0.0705125131143	0.0102231326829	0.0111002639993
Bacteria;Proteobacteria;Betaproteobacteria	0.00131804037648	0.00139301015342	0.0213274013749	0.0197006101858
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00131893275317	0.00143979470937	0.0220158325199	0.0221047621362
Bacteria;Proteobacteria;Gammaproteobacteria	0.0820486827181	0.0746962220301	0.185639019104	0.205364889376
