Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2
Archaea;Crenarchaeota	0.0	0.0	0.0	1.30543701462e-06
Archaea;Euryarchaeota	0.003293681679	0.0447861735615	0.0435468201763	0.00370352481048
Archaea;Other	1.34655833156e-06	1.01297537035e-05	4.45127467815e-06	0.0
Bacteria;Actinobacteria	0.0125485770918	6.16226683628e-05	0.000102379317597	0.0141156904391
Bacteria;Bacteroidetes	0.0435975191009	0.000362138694899	0.000366117342277	0.0446877198845
Bacteria;Deinococcus-Thermus	0.0643776072736	0.00058668156866	0.000658788652365	0.0739060111458
Bacteria;Firmicutes	0.605261811336	0.77349448646	0.787974658893	0.608216159483
Bacteria;Other	0.0157830102042	0.0192617266672	0.0163929318209	0.0189327530231
Bacteria;Proteobacteria	0.254111715865	0.15980615028	0.149739767354	0.235124871578
Unclassified;Other	0.00102473089032	0.00163089034626	0.00121408516846	0.0013119641997
