Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.0038744790052	0.046349098026	0.00341044372485	0.044937298817
Bacteria;Actinobacteria;Actinobacteria	0.0140525645	5.65750357351e-05	0.0125219066287	7.7774308244e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0417581206297	0.00030762675681	0.0406584204067	0.000300649937839
Bacteria;Bacteroidetes;Other	5.09799869105e-05	0.0	6.07242567986e-05	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0762977506803	0.000589617950552	0.0661753179903	0.000659340404217
Bacteria;Firmicutes;Bacilli	0.597668698977	0.773326815418	0.59518386034	0.78565400648
Bacteria;Firmicutes;Clostridia	0.0269849471255	0.017934286328	0.0239055864904	0.0178555882001
Bacteria;Firmicutes;Other	0.000231476697324	0.000441108481747	0.000210416610767	0.000455037743756
Bacteria;Other;Other	0.000847370052702	0.000958239667763	0.000725866697547	0.000738275523032
Bacteria;Proteobacteria;Alphaproteobacteria	0.0101987530571	0.0742123031255	0.0110970048819	0.0709255258762
Bacteria;Proteobacteria;Betaproteobacteria	0.0212434983294	0.00132774536991	0.019615347138	0.00138949025325
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0223747029038	0.00134807702338	0.0224919822798	0.00146378212979
Bacteria;Proteobacteria;Gammaproteobacteria	0.184357411043	0.0830079532124	0.203893695834	0.0754399181861
Bacteria;Proteobacteria;Other	0.0	4.4199246668e-05	1.41219201857e-06	3.94675594074e-05
Unclassified;Other;Other	5.9247011815e-05	9.63543577363e-05	4.80145286315e-05	6.38445813943e-05
