Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00379979141571	0.0443420611364	0.0456847379462	0.00335911051418
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.0139770341685	8.89738576555e-05	5.72131971775e-05	0.0124270473474
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.044010208234	0.000344488525794	0.000337211116698	0.0428999674612
Bacteria;Bacteroidetes;Other;Other	0.000347640491224	2.28138096553e-06	4.33433311951e-06	0.000283848992336
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0752089211557	0.000654756337106	0.000586868704381	0.0653531150696
Bacteria;Deinococcus-Thermus;Deinococci;Other	3.0991206582e-05	1.14069048276e-06	0.0	1.523092154e-05
Bacteria;Firmicutes;Bacilli;Bacillales	0.501169581188	0.674413856195	0.655820142513	0.498895758188
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0842785651341	0.0984815128293	0.102780041263	0.0854634700193
Bacteria;Firmicutes;Bacilli;Other	0.0047888151388	0.00539204391202	0.00597531163855	0.00446266001122
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0268437746751	0.0178518060552	0.0179033963834	0.0237893148162
Bacteria;Firmicutes;Clostridia;Other	1.07795501155e-05	4.56276193105e-06	6.93493299121e-06	2.76925846182e-06
Bacteria;Firmicutes;Other;Other	0.000971506954157	0.00204069527366	0.00194178123754	0.000941547877017
Bacteria;Other;Other;Other	0.00703769878164	0.00637075634623	0.00828551119125	0.00582513517443
Bacteria;Proteobacteria;Alphaproteobacteria;Other	6.06349693996e-05	0.000298860906484	0.000334610516826	4.01542476963e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	2.69488752887e-06	2.3954500138e-05	3.72752648278e-05	4.15388769272e-06
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.0100963961269	0.0707091216455	0.0737790183602	0.0110078023857
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	0.0	2.28138096553e-06	8.66866623901e-07	1.38462923091e-06
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.020884030905	0.00137110996028	0.0013055011356	0.0193128085127
Bacteria;Proteobacteria;Betaproteobacteria;Other	4.44656442263e-05	3.42207144829e-06	5.20119974341e-06	4.70773938509e-05
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0236287738531	0.00157073079476	0.00142946306281	0.0237740838947
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	0.000125312270092	7.98483337934e-06	1.04023994868e-05	0.000108001080011
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.0086115130985	0.0490964590686	0.0548917283587	0.00800869547157
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.000347640491224	0.000384412692691	0.000418696579344	0.000325387869263
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.172352879353	0.0254259908608	0.0269404809376	0.192571464176
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	1.21269938799e-05	4.7909000276e-05	2.77397319648e-05	1.38462923091e-06
Bacteria;Proteobacteria;Other;Other	0.000326081390993	0.00015285252469	0.000189843790634	0.000294926026183
Unclassified;Other;Other;Other	0.00103214192356	0.000915974457659	0.00124568733855	0.000783700144694
