Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.00390115581001	0.0464025123864	0.00342209511765	0.0449657090809
Bacteria;Actinobacteria;Actinobacteria	0.0140740730387	4.91258720959e-05	0.0125066703673	7.49272386269e-05
Bacteria;Bacteroidetes;Bacteroidia	0.0379450651288	0.00026170691862	0.0370650670184	0.000266928287608
Bacteria;Deinococcus-Thermus;Deinococci	0.076507941389	0.000580578488406	0.0663431508741	0.000653271861778
Bacteria;Firmicutes;Bacilli	0.601160981733	0.776304001615	0.598338738775	0.788123330235
Bacteria;Firmicutes;Clostridia	0.0271767009724	0.0179380888964	0.0240390736881	0.0178537560791
Bacteria;Proteobacteria;Alphaproteobacteria	0.0102120545854	0.0737584775624	0.0111017801476	0.0705322877862
Bacteria;Proteobacteria;Betaproteobacteria	0.0213396437662	0.00131925296519	0.0196956452695	0.00139200760511
Bacteria;Proteobacteria;Epsilonproteobacteria	0.022025945272	0.00131925296519	0.022116291147	0.00144000786736
Bacteria;Proteobacteria;Gammaproteobacteria	0.185656438305	0.0820670023304	0.205371487596	0.0746977739586
