Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unknown;Other;Other;Other;Other	0.000116497095057	1.92610076659e-05	7.65055917937e-07	3.54972874156e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;Other;Other;Other;Other	0.000174420231706	0.000200489579795	0.000256293732509	0.000247001958267
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Actinomycetaceae	5.66214931283e-05	0.011236171472	5.12587465018e-05	0.0120779520432
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Corynebacteriaceae	2.60328704038e-06	0.0	7.65055917937e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardiaceae	1.30164352019e-06	8.75500348449e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Nocardioidaceae	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Propionibacteriaceae	5.85739584086e-06	0.000104184541465	3.06022367175e-06	0.00012793814006
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.0	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000251217199397	0.0371343472795	0.000266239459442	0.0396238470777
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales;f__	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000293520613803	0.000258272602792	0.000404714580589	0.000340921864554
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.0013406928258	0.0019190967638	0.00180553196633	0.0023871925787
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00111420685328	0.00153737861188	0.00132354673803	0.00189762582309
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.00839560070523	0.0135282313842	0.00889989549336	0.0137108272643
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00118059067281	0.0227166075412	0.00153087689179	0.0238852372698
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.53011183587e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.679785931707	0.468422453432	0.662382353526	0.475320510924
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	4.81608102471e-05	7.09155282244e-05	6.80899766964e-05	0.000134593881451
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	9.63216204941e-05	0.00924090617788	9.56319897421e-05	0.00961828583599
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000119100382097	0.00227892740701	0.000154541295423	0.00303353902039
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0867603980166	0.0503202580275	0.0905979218021	0.0476558478823
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	2.34295833634e-05	1.48835059236e-05	2.98371807995e-05	2.66229655617e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.016730024165	0.0234345178269	0.0172221737687	0.0250891869346
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0	7.00400278759e-06	0.0	6.65574139043e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.95246528029e-06	4.37750174225e-06	1.53011183587e-06	0.0
k__Bacteria;p__Proteobacteria;Other;Other;Other	9.37183334537e-05	0.000573452728234	0.00011858366728	0.000491785336071
