Taxon	Even1	Even2	Even3
Unclassified;Other	9.09969061052e-05	0.000756580949813	0.000842532277568
k__Archaea;p__Crenarchaeota	3.49988100405e-05	0.0	3.12048991692e-05
k__Archaea;p__Euryarchaeota	6.99976200809e-06	8.69633275648e-06	0.0
k__Archaea;p__[Parvarchaeota]	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;Other	0.0391776679593	0.0454644276509	0.0424854702188
k__Bacteria;p__Acidobacteria	0.000482983578558	0.00014783765686	7.80122479229e-05
k__Bacteria;p__Actinobacteria	0.0884279934482	0.081849883904	0.0849865428872
k__Bacteria;p__Armatimonadetes	6.99976200809e-06	8.69633275648e-06	0.0
k__Bacteria;p__Bacteroidetes	0.257073259509	0.256089607013	0.242696103288
k__Bacteria;p__Chloroflexi	0.000111996192129	2.60889982694e-05	1.56024495846e-05
k__Bacteria;p__Cyanobacteria	0.0015609469278	0.000339156977503	0.000858134727152
k__Bacteria;p__Firmicutes	0.420300709776	0.423389656582	0.435175722588
k__Bacteria;p__Fusobacteria	2.09992860243e-05	8.69633275648e-06	1.56024495846e-05
k__Bacteria;p__Gemmatimonadetes	0.0	0.0	1.56024495846e-05
k__Bacteria;p__Nitrospirae	0.000195993336227	3.47853310259e-05	0.0
k__Bacteria;p__Planctomycetes	0.000111996192129	3.47853310259e-05	0.0001014159223
k__Bacteria;p__Proteobacteria	0.192115468074	0.191458461967	0.192557631548
k__Bacteria;p__SAR406	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;p__Tenericutes	3.49988100405e-05	0.0	4.68073487538e-05
k__Bacteria;p__Verrucomicrobia	0.000230992146267	0.000382638641285	7.80122479229e-05
