Taxon	Even4	Even1	Even3
k__Bacteria;Other;Other;Other;Other	0.00134118607499	0.00160343010019	0.00138964978153
k__Bacteria;p__Actinobacteria;Other;Other;Other	9.71873967384e-06	8.85872983532e-06	2.67240342602e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other	9.71873967384e-05	0.000141739677365	8.01721027806e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.0	1.77174596706e-05	4.00860513903e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.0	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.134886387933	0.128283266745	0.138363687382
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.0596050304197	0.012047872576	0.0122796937426
k__Bacteria;p__Bacteroidetes;Other;Other;Other	6.80311777169e-05	0.000221468245883	0.000240516308342
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.000660874297821	0.000628969818307	0.000561204719464
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.138317103038	0.137806401318	0.138457221502
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0154527960814	0.0114277614876	0.011090474218
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.014393453457	0.00934595997626	0.010676251687
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	9.71873967384e-06	0.0	1.33620171301e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.00871770948743	0.0123490693904	0.0093667740082
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.000184656053803	0.00013288094753	0.000173706222691
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	9.71873967384e-05	7.97285685178e-05	4.00860513903e-05
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000485936983692	0.000522665060284	0.000534480685204
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	0.0	8.85872983532e-06	5.34480685204e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	2.91562190215e-05	3.54349193413e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0407798316714	0.0383051478079	0.0481032616684
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	0.000145781095108	0.00013288094753	0.000213792274082
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.00150640464945	0.00189576818476	0.0017771482783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.122213151399	0.137062268012	0.113937920068
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.000758061694559	0.00602393628802	0.00531808281778
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.138997414815	0.152432164276	0.140301179866
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.00622971213093	0.00589105534049	0.00598618367429
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	1.94374793477e-05	1.77174596706e-05	1.33620171301e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0278636266449	0.0294375592428	0.0287817848982
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.00613252473419	0.00563415217526	0.00582583946873
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0364063988182	0.0446391396402	0.043747244084
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.108276478706	0.14306848684	0.151471826187
k__Bacteria;p__Proteobacteria;Other;Other;Other	0.00012634361576	0.000212609516048	0.000213792274082
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	1.94374793477e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.00058312438043	0.000708698386825	0.000654738839375
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.135362606177	0.119743451184	0.129999064659
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	3.88749586954e-05	8.85872983532e-06	2.67240342602e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.000184656053803	7.97285685178e-05	0.000187068239821
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.0	2.65761895059e-05	4.00860513903e-05
