dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	uclust	1.0:0.8:3	539567	Unassigned	k__Bacteria; p__Thermotogae	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	47778	Unassigned	k__Archaea; p__Crenarchaeota	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	358757	k__Bacteria; p__Proteobacteria	k__Bacteria; p__Verrucomicrobia	overclassification	1
B1-REF	1	1	uclust	1.0:0.8:3	4459671	Unassigned	k__Bacteria; p__Spirochaetes	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	1138255	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__saccharolyticus	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	1	uclust	1.0:0.8:3	1875	k__Bacteria; p__Firmicutes	k__Bacteria; p__Chrysiogenetes	overclassification	1
B1-REF	1	1	uclust	1.0:0.8:3	692586	Unassigned	k__Archaea; p__Euryarchaeota	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	4368159	k__Bacteria; p__Firmicutes; c__Clostridia	k__Bacteria; p__Synergistetes	overclassification	1
B1-REF	1	1	uclust	1.0:0.8:3	125020	Unassigned	k__Archaea; p__Nanoarchaeota	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	2806523	Unassigned	k__Bacteria; p__Bacteroidetes	misclassification	0
B1-REF	1	1	uclust	1.0:0.8:3	141021	Unassigned	k__Bacteria; p__Chlorobi	misclassification	0
