Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unknown;Other;Other;Other;Other;Other	1.47536274397e-05	5.70065625955e-06	0.0	4.14829318477e-06
k__Archaea;Other;Other;Other;Other;Other	2.60358131288e-06	2.28026250382e-06	0.0	0.0
k__Archaea;p__Euryarchaeota;Other;Other;Other;Other	3.47144175051e-06	1.14013125191e-06	1.34604900964e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	0.00211931518869	0.00187551590939	0.00015210353809	0.000118917737963
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0436802836862	0.0425234753025	0.00364644676713	0.00323705144851
k__Bacteria;Other;Other;Other;Other;Other	0.00400604378009	0.00339531086819	0.00283881736134	0.00227879572283
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	0.0	4.03814702893e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	8.67860437627e-07	1.14013125191e-06	2.55749311832e-05	2.21242303188e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	0.0	1.14013125191e-06	2.42288821736e-05	1.7975937134e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	4.94680449448e-05	8.43697126413e-05	0.0139396835439	0.0123397894603
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	7.81074393865e-06	3.42039375573e-06	0.000107683920772	0.000124448795543
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.0	0.0	2.2882833164e-05	2.21242303188e-05
