dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	47778	Unassigned	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	25151	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	365385	Unassigned	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	821517	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	240755	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	570232	Unassigned	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	106469	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Nitratireductor; s__pacificus	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	10430	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	1136256	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__benthica	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	1148212	Unassigned	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	6648	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Aquaspirillum; s__serpens	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	249636	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	3191082	Unassigned	k__Bacteria; p__Thermi; c__Deinococci; o__Thermales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	136092	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	186470	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales; f__Thermoproteaceae; g__Vulcanisaeta; s__distributa	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Desulfurococcales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	3852220	Unassigned	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanomicrobiales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	4461879	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	331282	Unassigned	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	2998997	Unassigned	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	167511	Unassigned	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	4468915	Unassigned	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	128429	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Marinobacter; s__zhejiangensis	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	225045	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	354913	Unassigned	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	2704718	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__murrayii	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales	overclassification	3
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	7509	Unassigned	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales	misclassification	0
B1-REF	3	1	sortmerna	0.51:0.9:1:0.8:1.0	115290	Unassigned	k__Bacteria; p__Firmicutes; c__Clostridia; o__Halanaerobiales	misclassification	0
