dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Sordariomycetes	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_graminis	underclassification	3	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_bicolor	underclassification	0	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Pannariaceae;g__Psoroma;s__Psoroma_buchananii	underclassification	5	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_chondroderma	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_pseudodestricta	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Phellodon;s__Phellodon_secretus	underclassification	0	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_monotropae	underclassification	2	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Sordariomycetes	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae_ord_Incertae_sedis;f__Plectosphaerellaceae;g__Lectera;s__Lectera_longa	underclassification	3	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	Unassigned	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Sarrameanaceae;g__Loxospora;s__Loxospora_ochrophaea	underclassification	0	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_aurea	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Hymenoscyphus;s__Hymenoscyphus_sp	underclassification	4	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Cudoniaceae	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium_minus	misclassification	4	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Corymbiglomus;s__Corymbiglomus_tortuosum	underclassification	5	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_coralloides	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Hericiaceae;g__Hericium;s__Hericium_erinaceus	overclassification	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Readeriella;s__Readeriella_angustia	underclassification	4	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella_bombycina	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pluteaceae;g__Volvariella;s__Volvariella_volvacea	overclassification	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_fissuratus	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_nevoi	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_freirei	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_gennadii	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_cupressicola	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_hondensis	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_rotalis	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_pseudopratensis	match	6	0.732604373757	0.412653975364	0.527936962751
F1-REF	6	1	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_altipes	match	6	0.732604373757	0.412653975364	0.527936962751
