UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/novel-taxa-simulations/B1-REF-L1-iter0/ref_taxa.tsv
id_to_taxonomy_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/novel-taxa-simulations/B1-REF-L1-iter0/ref_taxa.tsv
max_accepts:1
min_consensus_fraction:0.51
reference_sequences_fp:/Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/novel-taxa-simulations/B1-REF-L1-iter0/ref_seqs.fasta
similarity:0.8
unassignable_label:Unassigned
Result path: /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/assign-tax7T72Ws

.uc file contents:

# uclust --input /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/novel-taxa-simulations/B1-REF-L1-iter0/query.fasta --id 0.8 --rev --maxaccepts 1 --allhits --libonly --lib /Users/nbokulich/Desktop/projects/short-read-tax-assignment/data/novel-taxa-simulations/B1-REF-L1-iter0/ref_seqs.fasta --uc /var/folders/0t/l1dz88p50y91vx_22fx5w3780000gn/T/UclustConsensusTaxonAssigner_pRJeBZ.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	669	250	*	*	*	*	*	544630	*
H	669	250	86.4	+	0	0	250M	742260	544630
N	*	250	*	*	*	*	*	313305	*
L	3934	250	*	*	*	*	*	1121955	*
H	3934	250	81.2	+	0	0	250M	278595	1121955
L	2245	250	*	*	*	*	*	175290	*
H	2245	250	83.2	+	0	0	174MD75MI	111022	175290
N	*	250	*	*	*	*	*	110879	*
N	*	250	*	*	*	*	*	3585	*
N	*	250	*	*	*	*	*	1277	*
N	*	250	*	*	*	*	*	838467	*
N	*	250	*	*	*	*	*	3772088	*
D	669	2	*	*	*	*	86.4	544630	*
D	2245	2	*	*	*	*	83.2	175290	*
D	3934	2	*	*	*	*	81.2	1121955	*
