Taxon	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00391870955983	0.00410271995138	0.0760395405611	0.0728275061657
Archaea;Euryarchaeota;Other;Other	3.0377593487e-05	0.0	0.000120062432465	8.70448280865e-05
Archaea;Other;Other;Other	0.0	0.0	0.0	0.000145074713477
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.00388833196634	0.00580458896824	0.000160083243287	5.8029885391e-05
Bacteria;Actinobacteria;Actinobacteria;Other	0.0	3.03905181583e-05	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0119991494274	0.0120650357089	0.000120062432465	0.000203104598868
Bacteria;Bacteroidetes;Other;Other	0.00221756432455	0.00203616471661	0.0	8.70448280865e-05
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0205352531972	0.024768272299	0.000200104054108	0.000232119541564
Bacteria;Deinococcus-Thermus;Deinococci;Other	0.000121510373948	0.00018234310895	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales	0.173364926031	0.188147697918	0.374154560371	0.35058755259
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0229350830827	0.0313934052576	0.051386721095	0.0501378209778
Bacteria;Firmicutes;Bacilli;Other	0.00765515355874	0.00820543990275	0.0140072837876	0.0120121862759
Bacteria;Firmicutes;Clostridia;Clostridiales	0.00637929463228	0.00951223218356	0.00916476567815	0.00850137820978
Bacteria;Firmicutes;Clostridia;Other	3.0377593487e-05	3.03905181583e-05	0.0	0.0
Bacteria;Firmicutes;Other;Other	0.00486041495793	0.00531834067771	0.0138071797335	0.0160162483679
Bacteria;Other;Other;Other	0.0452018591087	0.0522413007142	0.0712370432625	0.0799941970115
Bacteria;Proteobacteria;Alphaproteobacteria;Other	0.00030377593487	0.000516638808692	0.00256133189258	0.00301755404033
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	6.07551869741e-05	9.1171554475e-05	0.000440228919038	0.000638328739301
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.00385795437285	0.00452818720559	0.0422219554168	0.0447990715218
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.00753364318479	0.00972496581067	0.00116060351383	0.000696358624692
Bacteria;Proteobacteria;Betaproteobacteria;Other	0.000334153528357	0.000455857772375	0.000120062432465	2.90149426955e-05
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.00695646890853	0.00677708554931	0.00048024972986	0.000841433338169
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	0.000243020747896	0.000303905181583	4.00208108216e-05	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.0035238008445	0.00398115787874	0.0270940889262	0.0293631220078
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.00598438591695	0.00635161829509	0.0059230800016	0.00620919773683
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.660044351286	0.614040419389	0.299115540081	0.311388365008
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	3.0377593487e-05	6.07810363167e-05	0.000680353783968	0.000406209197737
Bacteria;Proteobacteria;Other;Other	0.00549834442115	0.00592615104088	0.00504262216353	0.00603510808066
Unclassified;Other;Other;Other	0.00249096266594	0.00340373803373	0.00472245567695	0.00568692876832
