Taxon	Even1	Even2	Even3
Unassigned;Other	0.0	0.000104355993078	3.90061239615e-05
k__Archaea;p__Crenarchaeota	3.49988100405e-05	0.0	6.24097983383e-05
k__Archaea;p__Euryarchaeota	6.99976200809e-06	8.69633275648e-06	0.0
k__Archaea;p__[Parvarchaeota]	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;p__Acidobacteria	0.000608979294704	0.000208711986155	0.000156024495846
k__Bacteria;p__Actinobacteria	0.0890019739329	0.0823716638693	0.0856106408706
k__Bacteria;p__Armatimonadetes	6.99976200809e-06	8.69633275648e-06	1.56024495846e-05
k__Bacteria;p__Bacteroidetes	0.259180187874	0.260794323034	0.247259819792
k__Bacteria;p__Caldithrix	1.39995240162e-05	0.0	2.34036743769e-05
k__Bacteria;p__Chlorobi	0.0	6.08743292953e-05	7.80122479229e-06
k__Bacteria;p__Chloroflexi	0.000153994764178	6.95706620518e-05	7.80122479229e-05
k__Bacteria;p__Cyanobacteria	0.00166594335793	0.000347853310259	0.000881538401529
k__Bacteria;p__Firmicutes	0.455292520054	0.462114426346	0.471100362757
k__Bacteria;p__Fusobacteria	2.09992860243e-05	8.69633275648e-06	1.56024495846e-05
k__Bacteria;p__Gemmatimonadetes	1.39995240162e-05	2.60889982694e-05	3.12048991692e-05
k__Bacteria;p__Nitrospirae	0.000258991194299	3.47853310259e-05	0.0
k__Bacteria;p__Planctomycetes	0.000125995716146	5.21779965389e-05	0.0001014159223
k__Bacteria;p__Proteobacteria	0.193214430709	0.193136854189	0.194437726723
k__Bacteria;p__SAR406	6.99976200809e-06	0.0	7.80122479229e-06
k__Bacteria;p__TM6	0.0	1.7392665513e-05	0.0
k__Bacteria;p__Tenericutes	4.19985720486e-05	2.60889982694e-05	5.4608573546e-05
k__Bacteria;p__Verrucomicrobia	0.000300989766348	0.000608743292953	0.0001014159223
k__Bacteria;p__WPS-2	1.39995240162e-05	0.0	0.0
k__Bacteria;p__ZB3	1.39995240162e-05	0.0	7.80122479229e-06
k__Bacteria;p__[Caldithrix]	1.39995240162e-05	0.0	0.0
