Taxon	Even4	Even3	Even1
k__Bacteria;Other;Other;Other	0.0026525198939	0.00331324898799	0.00323326453419
k__Bacteria;p__Actinobacteria;Other;Other	0.0	1.33598749516e-05	1.77165179956e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	0.000155459041401	0.000293917248935	9.74408489755e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0	1.33598749516e-05	1.77165179956e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.134734407944	0.13806094775	0.128134716403
k__Bacteria;p__Bacteroidetes;Other;Other	0.000126310471138	0.000200398124274	0.000442912949889
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.177874291933	0.170472004382	0.171655342859
k__Bacteria;p__Firmicutes;Other;Other	0.000709281876391	0.00125582824545	0.00128444755468
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	5.34394998063e-05	8.85825899778e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0407497012272	0.0481623492004	0.0383031119064
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000242904752189	0.000374076498644	0.000301180805924
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.338696670262	0.343014789382	0.380843129091
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0596185423772	0.0122643652055	0.012047232237
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.108180060435	0.151434182576	0.142981158483
k__Bacteria;p__Proteobacteria;Other;Other	0.000398363793589	0.000267197499031	0.000389763395902
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.94323801751e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000349782843152	0.000534394998063	0.000540353798864
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.135259082209	0.130004943154	0.119577638211
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.88647603502e-05	2.67197499031e-05	8.85825899778e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.000194323801751	0.000200398124274	8.85825899778e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	4.00796248547e-05	2.65747769933e-05
