Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.00104177168397	0.00137596645263	0.00149431142809
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.322680377726	0.292687721137	0.303277296655
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.15804684612	0.168064473857	0.158057395143
Root;Saccharomycetes;Saccharomycetales;Other	0.0823671741103	0.0623771458524	0.0739344540669
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0881809322176	0.133534268117	0.101579215487
Root;Sordariomycetes;Hypocreales;Other	0.000336055381927	0.00026208884812	0.00030565461029
Root;Sordariomycetes;Microascales;Microascaceae	0.0114258829855	0.0107456427729	0.0141959585668
Root;Sordariomycetes;Other;Other	6.72110763854e-05	6.55222120299e-05	3.39616233656e-05
