Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
No blast hit;Other;Other	9.18070613401e-06	5.69454181864e-05	0.000118451795977	2.36390061111e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.58492956486e-05	0.0122070269167	6.7686740558e-05	0.0113414698209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000265475419042	0.0396354901595	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.766673118663	0.577785962141	0.778742458461	0.57015181495
k__Bacteria;p__Firmicutes;c__Clostridia	0.0175971184824	0.0254405504625	0.0170075952333	0.0237143007232
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0698223303845	0.00899959472611	0.0664032958236	0.00997040746642
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00125622662267	0.02001002831	0.0012339813471	0.0183254828486
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0	7.39550885538e-07	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00140617815619	0.0245945042495	0.00140905570489	0.0239594459717
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0773443889437	0.214519306715	0.0695780642894	0.240909488872
k__Bacteria;p__WS3;c__PRR-12	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000569968839153	0.0717068538618	0.000560368111735	0.0597532788177
