Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
k__Archaea;Other;Other;Other	0.0	2.95820354215e-06	8.46084256975e-06	8.75518744856e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales	0.0	0.0	5.85750639444e-06	0.0
k__Bacteria;Other;Other;Other	2.2951765335e-06	9.614161512e-06	1.95250213148e-06	4.37759372428e-06
k__Bacteria;p__Actinobacteria;Other;Other	0.0	2.29260774517e-05	8.52592597414e-05	1.40082999177e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0122144224255	6.7686740558e-05	0.0113467229333
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000265475419042	0.0396377088122	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other	7.65058844501e-07	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other	1.530117689e-05	1.47910177108e-05	2.79858638846e-05	7.00414995885e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.674919611442	0.514972207678	0.691080970263	0.506183788895
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.00118507615013	0.00133341024663	0.000844782588888	0.00121609553661
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0909647315523	0.0615764858317	0.0870607683747	0.0628193454622
k__Bacteria;p__Firmicutes;c__Clostridia;Other	1.530117689e-06	7.39550885538e-07	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0175221427156	0.0253680744757	0.0169620368502	0.0236591430423
k__Bacteria;p__Proteobacteria;Other;Other	3.060235378e-06	4.43730531323e-06	1.95250213148e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	1.530117689e-06	7.39550885538e-07	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.3662589158e-05	5.91640708431e-06	3.57958724105e-05	1.13817436831e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0697940232073	0.0089951574208	0.0663766116278	0.00995727468525
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.530117689e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	7.65058844501e-07	2.21865265661e-06	6.50834043827e-07	4.37759372428e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00124398568116	0.0199804462746	0.0012281238407	0.0183062214362
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	0.0	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	7.65058844501e-07	7.39550885538e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140617815619	0.0246107743689	0.00140970653893	0.0239778318654
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	1.45361180455e-05	1.33119159397e-05	1.4969183008e-05	8.75518744856e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	2.2951765335e-06	1.47910177108e-06	6.50834043827e-07	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales	9.18070613401e-06	9.614161512e-06	5.85750639444e-06	3.50207497943e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	9.94576497851e-06	1.84887721385e-05	1.04133447012e-05	8.75518744856e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	5.35541191151e-06	5.91640708431e-06	1.30166808765e-06	5.25311246914e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.048983657578	0.00778747082472	0.0431776321356	0.00705055245233
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	6.12047075601e-06	7.39550885538e-07	3.90500426296e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0279475995896	0.20666453676	0.0261003976596	0.233812533926
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	2.2951765335e-06	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000568438721464	0.0716905837423	0.000560368111735	0.0597427725928
