Taxon	MockMiSeq.even
NOHIT;Other;Other;Other	7.58019211576e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales	0.0486774670367
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales	0.0026614896762
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.308871772628
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales	4.6323396263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26336535263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0878207368789
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.381043624006
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae_(class);o__Victivallales	0.000400065694998
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	1.68448713684e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	8.42243568418e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.120887219375
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.000244250634841
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000627471458471
k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00576515722582
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.042802818147
