Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	1.88144984525e-05
Root;k__Eukaryota;p__Environmental_samples;c__Uncultured_eukaryote;g__Environmental_samples;s__Uncultured_eukaryote	0.0109030018532
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.000103479741489
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.387550446374
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;Other	0.0842042878242
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.208210647125
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;Other	0.000216366732204
Root;k__Eukaryota;p__Fungi;c__Uncultured_eukaryote;g__Environmental_samples;s__Uncultured_eukaryote	4.70362461313e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00829719381756
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.000658507445838
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
Unassigned;Other;Other;Other;Other;Other	0.282753689994
