dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_sp	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp	match	7	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_arvensis	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_campestris	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_marxianus	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	match	7	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	Unassigned	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_sp	underclassification	0	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
F1-REF	6	0	uclust	0.76:0.8:5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_pygmaea	underclassification	6	[0, 0.99731182795698925, 0.99725274725274726, 0.9943820224719101, 0.99101796407185627, 0.96762589928057552, 0.67948717948717952]	[0, 0.90709046454767728, 0.8875305623471883, 0.86552567237163813, 0.80929095354523228, 0.65770171149144252, 0.1295843520782396]	[0, 0.95006402048655569, 0.93919793014230279, 0.92549019607843142, 0.8909825033647375, 0.7831149927219796, 0.21765913757700203]
