Taxon	MockMiSeq.even
No blast hit;Other;Other	2.94801388093e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0486717091742
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00266163538964
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308998180654
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.21144840133e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878255449614
k__Bacteria;p__Firmicutes;c__Clostridia	0.381157137563
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00578653010343
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400087598127
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.000400087598127
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	5.89602776187e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121133890368
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.04283464169
