Taxon	Even4	Even1	Even3
k__Bacteria;Other;Other	0.00606449355648	0.00751220290035	0.0074560055586
k__Bacteria;p__Actinobacteria;Other	0.000106906136412	1.77174596706e-05	8.01721027806e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.134847512975	0.128230114366	0.138216705194
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0593329057088	0.011994720197	0.0122128836569
k__Bacteria;p__Bacteroidetes;Other	0.000204093533151	0.000363207923248	0.000400860513903
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.177250374171	0.170946909632	0.169604083432
k__Bacteria;p__Firmicutes;Other	0.00143837347173	0.00188690945492	0.0020844746723
k__Bacteria;p__Firmicutes;c__Bacilli	0.0407506754524	0.0382785716184	0.0481032616684
k__Bacteria;p__Firmicutes;c__Clostridia	0.336326705153	0.377904556045	0.340317214287
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.107586448189	0.142412940833	0.150723553228
k__Bacteria;p__Proteobacteria;Other	0.000408187066301	0.00041636030226	0.000561204719464
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	1.94374793477e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.135663887107	0.120009213079	0.130199494916
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0	2.65761895059e-05	4.00860513903e-05
