Taxon	Mock.2	Mock.1	Mock.3
No blast hit;Other;Other;Other	0.00421446967923	0.00383793621904	0.00363095428517
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.060277322511	0.0662538577194	0.0646853706133
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.389136033716	0.436535570151	0.380738347356
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.149145399204	0.114841338925	0.133609520458
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.182601004188	0.16190551555	0.195383729486
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.121751346289	0.111122101765	0.109968329121
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.081427716642	0.0936535570151	0.099091461659
Root;Sordariomycetes;Hypocreales;Niessliaceae	0.000130076224668	0.000237398116642	0.000207940113247
Root;Sordariomycetes;Microascales;Microascaceae	0.0112906163012	0.0115731581863	0.0126683515148
Root;Sordariomycetes;Xylariales;Amphisphaeriaceae	2.60152449335e-05	3.95663527736e-05	1.59953933267e-05
