Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unknown;Other;Other;Other;Other	2.2951765335e-06	3.77170951624e-05	0.000115848459801	1.92614123868e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.06499863437	0.0050422579376	0.0646226138797	0.00470416221611
k__Bacteria;Other;Other;Other;Other	0.000881347788865	0.000987300432194	0.000581845635181	0.000769580976729
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	0.0	2.73633827649e-05	6.50834043827e-07	1.92614123868e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.12589425816e-05	0.0120413675183	5.6622561813e-05	0.0112145196029
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0	2.21865265661e-06	0.0	8.75518744856e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000264710360197	0.0395785447413	0.000250571106873	0.0370948537008
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.000593685663333	0.000454823794606	0.000429550468926	0.000302053966975
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.00473800942399	0.00496238644196	0.00385293753946	0.00399674307027
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0102602041636	0.0153478995276	0.0095204003931	0.0149057066312
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	2.21865265661e-06	0.0	8.75518744856e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00152705745362	0.023783216928	0.00117800961933	0.0226251554046
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.660700227758	0.4732755892	0.678507507371	0.466732914252
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.00062046272289	0.000647107024846	0.000552558103209	0.000541946103066
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	8.87468259621e-05	0.00941004546759	8.85134299605e-05	0.00904848622809
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.000148421415833	0.00293084015939	0.000113245123626	0.0022387014306
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0881852727703	0.0471611599708	0.0846181882082	0.0498669211508
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	6.88552960051e-06	5.17685619877e-06	1.95250213148e-06	5.25311246914e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	2.1421647646e-05	2.73633827649e-05	1.62708510957e-05	1.75103748971e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0171311976461	0.0249561446325	0.0166834798795	0.0233745994502
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.530117689e-06	0.0	1.95250213148e-06	3.50207497943e-06
k__Bacteria;p__Proteobacteria;Other;Other;Other	9.48672967181e-05	5.17685619877e-05	7.22425788648e-05	4.81535309671e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	0.000374113774961	3.03215863071e-05	0.000244713600479	3.23941935597e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.0	0.0	1.30166808765e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	1.47910177108e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	2.67770595575e-05	3.69775442769e-06	2.86366979284e-05	6.12863121399e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	0.0	4.37759372428e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other	1.0710823823e-05	0.0	5.20667235062e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0692194640151	0.00894708661324	0.0660036837207	0.00991087219177
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	7.65058844501e-06	3.91961969335e-05	1.95250213148e-06	2.01369311317e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	7.65058844501e-07	7.39550885538e-07	6.50834043827e-07	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.00123557003387	0.0198909606174	0.00122031383218	0.0182423085678
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.00140541309735	0.0245752759264	0.00140840487084	0.0239323048906
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.000632703664402	0.000249228648426	0.000418486290181	0.000175979267716
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0483861466205	0.00766618447949	0.0427936400497	0.00697175576529
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other	1.530117689e-06	4.51126040178e-05	1.30166808765e-06	4.64024934774e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.009899096389	0.178349352006	0.00934988187362	0.206203050307
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0178954914317	0.028105891854	0.0166489856751	0.0274308777951
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other;Other	0.0	3.69775442769e-06	0.0	1.75103748971e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;Other	0.0	3.69775442769e-06	0.0	8.75518744856e-07
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.000551607426885	0.0712157920738	0.000551256435122	0.0593759302387
