Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unknown;Other;Other;Other	2.2951765335e-06	3.77170951624e-05	0.000115848459801	1.92614123868e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.06499863437	0.0050422579376	0.0646226138797	0.00470416221611
k__Bacteria;Other;Other;Other	0.000881347788865	0.000987300432194	0.000581845635181	0.000769580976729
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0121959336534	6.7686740558e-05	0.0113379677459
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000264710360197	0.039580763394	0.000250571106873	0.0370957292196
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000593685663333	0.000454823794606	0.000429550468926	0.000302053966975
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00473800942399	0.00496238644196	0.00385293753946	0.00399674307027
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.672487489375	0.512408924308	0.689205917383	0.504264651806
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.0	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0890429037349	0.0601491526226	0.085372504865	0.0616960549125
k__Bacteria;p__Firmicutes;c__Clostridia;Other	6.88552960051e-06	5.17685619877e-06	1.95250213148e-06	5.25311246914e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0171541494114	0.0249835080153	0.0167017032327	0.0233956119001
k__Bacteria;p__Proteobacteria;Other;Other	9.48672967181e-05	5.17685619877e-05	7.22425788648e-05	4.81535309671e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000374113774961	3.03215863071e-05	0.000244713600479	3.23941935597e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	2.67770595575e-05	5.17685619877e-06	2.9938366016e-05	1.05062249383e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0692301748389	0.00894708661324	0.066008890393	0.00991174771052
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	7.65058844501e-06	3.91961969335e-05	1.95250213148e-06	2.01369311317e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	7.65058844501e-07	7.39550885538e-07	6.50834043827e-07	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00123557003387	0.0198909606174	0.00122031383218	0.0182423085678
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140541309735	0.0245752759264	0.00140840487084	0.0239323048906
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000632703664402	0.000249228648426	0.000418486290181	0.000175979267716
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0483861466205	0.00766618447949	0.0427936400497	0.00697175576529
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0277961179384	0.206500356464	0.0260001692169	0.233680330596
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	3.69775442769e-06	0.0	1.75103748971e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000551607426885	0.0712194898282	0.000551256435122	0.0593768057574
