dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
F1-REF	2	1	blast	0.001	SH099594.07FU_DQ494348_reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_indicum	k__Fungi;p__Ascomycota;c__Orbiliomycetes	overclassification	2
F1-REF	2	1	blast	0.001	SH079086.07FU_AB125261_refs	No blast hit	k__Fungi;p__Basidiomycota;c__Ustilaginomycotina_cls_Incertae_sedis	misclassification	0
F1-REF	2	1	blast	0.001	SH080085.07FU_HQ667544_reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Placidiopsis;s__Placidiopsis_tenella	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis	overclassification	2
F1-REF	2	1	blast	0.001	SH079920.07FU_AY997079_refs	k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_parvispora	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes	misclassification	1
F1-REF	2	1	blast	0.001	SH076631.07FU_DQ914672_reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_pseudomerdarium	k__Fungi;p__Ascomycota;c__Leotiomycetes	overclassification	2
F1-REF	2	1	blast	0.001	SH088486.07FU_JF779663_reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_nothofagi	k__Fungi;p__Basidiomycota;c__Tritirachiomycetes	overclassification	2
F1-REF	2	1	blast	0.001	SH079880.07FU_JN942679_reps	No blast hit	k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis	misclassification	0
F1-REF	2	1	blast	0.001	SH077503.07FU_KC222806_reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_brasilianum	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes	misclassification	1
F1-REF	2	1	blast	0.001	SH098262.07FU_AF444540_refs	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_symmetricus	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes	overclassification	2
F1-REF	2	1	blast	0.001	SH088503.07FU_KF192890_reps	No blast hit	k__Fungi;p__Ascomycota;c__Laboulbeniomycetes	misclassification	0
F1-REF	2	1	blast	0.001	SH076443.07FU_FJ362291_reps	No blast hit	k__Fungi;p__Basidiomycota;c__Agaricomycetes	misclassification	0
F1-REF	2	1	blast	0.001	SH129947.07FU_HM488753_refs	No blast hit	k__Fungi;p__Basidiomycota;c__Agaricomycotina_cls_Incertae_sedis	misclassification	0
F1-REF	2	1	blast	0.001	SH114212.07FU_AB712468_reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Derxomyces;s__Derxomyces_nakasei	k__Fungi;p__Basidiomycota;c__Dacrymycetes	overclassification	2
F1-REF	2	1	blast	0.001	SH100610.07FU_AF492118_reps	No blast hit	k__Fungi;p__Ascomycota;c__Taphrinomycetes	misclassification	0
