Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unknown;Other;Other;Other	3.47144175051e-06	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	0.0017713031532	0.00140464170235	0.00159776017445	0.00130256406002
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141092857191	0.0125154005384
k__Bacteria;p__Bacteroidetes;Other;Other	8.67860437627e-07	0.0	2.69209801929e-06	1.38276439492e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000356690639865	0.000355720950596	0.0449984183924	0.0437893828584
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.00143630902427	0.00135675618977	0.000433427781106	0.000319418575227
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0028830323738	0.00269299001701	0.00361683368891	0.00340160041151
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.663409007871	0.680665198178	0.50571599712	0.502799406517
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.104552882642	0.100038536436	0.0848751203031	0.0859263622649
k__Bacteria;p__Firmicutes;c__Clostridia;Other	7.81074393865e-06	6.84078751146e-06	8.07629405787e-06	4.14829318477e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0181322081233	0.0180414369302	0.0270919284171	0.0239826656655
k__Bacteria;p__Proteobacteria;Other;Other	0.000281186781791	0.00022118546287	0.000153449587099	0.000118917737963
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000318504780609	0.000259949925435	5.11498623665e-05	4.42484606375e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0745795867075	0.0713049486257	0.010189591003	0.0111049808556
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	4.33930218814e-06	1.14013125191e-06	3.23051762315e-05	3.5951874268e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00131567642344	0.00138297920857	0.0209916343054	0.0194015672252
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	1.73572087525e-06	4.56052500764e-06	1.07683920772e-05	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00150226641753	0.00163608834649	0.0247188440131	0.0248344485328
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.00049728403076	0.000448071582001	0.000215367841543	0.000199118072869
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0552158846232	0.0493357595326	0.00864163464192	0.00802833007692
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0272039532779	0.0255982268679	0.172969989837	0.193075392463
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	0.0	4.30735683086e-05	2.21242303188e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000592748678899	0.000671537307375	0.0757192949395	0.0657186433975
