dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	0	rdp	0.2	47778	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__halophilus	k__Archaea; p__Crenarchaeota	overclassification	1
B1-REF	1	0	rdp	0.2	141021	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__animalis	k__Bacteria; p__Chlorobi	overclassification	1
B1-REF	1	0	rdp	0.2	4456787	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria; p__Chlamydiae	overclassification	1
B1-REF	1	0	rdp	0.2	1277	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Calditerrivibrio;s__nitroreducens	k__Bacteria; p__Chloroflexi	overclassification	1
B1-REF	1	0	rdp	0.2	1138255	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__alaskensis	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	0	rdp	0.2	4459671	k__Bacteria	k__Bacteria; p__Spirochaetes	match	1
B1-REF	1	0	rdp	0.2	742260	k__Bacteria	k__Bacteria; p__Acidobacteria	match	1
B1-REF	1	0	rdp	0.2	125020	k__Archaea;p__Euryarchaeota;c__Methanopyri;o__Methanopyrales;f__Methanopyraceae;g__Methanopyrus;s__kandleri	k__Archaea; p__Nanoarchaeota	overclassification	1
B1-REF	1	0	rdp	0.2	2136916	k__Bacteria	k__Bacteria; p__Lentisphaerae	match	1
B1-REF	1	0	rdp	0.2	3002161	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma	k__Bacteria; p__Firmicutes	overclassification	1
B1-REF	1	0	rdp	0.2	4368159	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	k__Bacteria; p__Synergistetes	overclassification	1
