UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/home/ubuntu/data/gg_13_8_otus/taxonomy/97_otu_taxonomy.txt
id_to_taxonomy_fp:/home/ubuntu/data/gg_13_8_otus/taxonomy/97_otu_taxonomy.txt
max_accepts:3
min_consensus_fraction:0.76
reference_sequences_fp:/home/ubuntu/data/gg_13_8_otus/rep_set/97_otus.fasta
similarity:0.9
unassignable_label:Unassigned
Result path: /tmp/assign-taxuDiZrn

.uc file contents:

# uclust --input /home/ubuntu/data/short-read-tax-assignment/data/simulated-community/B1-iter1/rep_set.fna --id 0.9 --rev --maxaccepts 3 --allhits --libonly --lib /home/ubuntu/data/gg_13_8_otus/rep_set/97_otus.fasta --uc /home/ubuntu/temp/UclustConsensusTaxonAssigner_WIdBZq.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	10	1496	*	*	*	*	*	1111776	*
H	10	291	100.0	+	0	0	500I291M705I	1111776	1111776
L	32078	1345	*	*	*	*	*	265162	*
H	32078	291	96.9	+	0	0	394I291M660I	1111776	265162
L	31362	1308	*	*	*	*	*	269609	*
H	31362	291	96.6	+	0	0	394I291M623I	1111776	269609
L	13	1482	*	*	*	*	*	1111742	*
H	13	290	100.0	+	0	0	473I290M719I	1111742	1111742
L	14029	1340	*	*	*	*	*	543934	*
H	14029	290	96.2	+	0	0	456I290M594I	1111742	543934
L	14793	1350	*	*	*	*	*	538228	*
H	14793	290	96.2	+	0	0	465I290M595I	1111742	538228
L	46	1499	*	*	*	*	*	1111415	*
H	46	291	100.0	+	0	0	505I291M703I	1111415	1111415
L	74592	1501	*	*	*	*	*	722743	*
H	74592	291	93.5	+	0	0	505I291M705I	1111415	722743
L	83657	1504	*	*	*	*	*	4344815	*
H	83657	291	90.4	+	0	0	507I291M706I	1111415	4344815
L	50	1489	*	*	*	*	*	1111350	*
H	50	291	100.0	+	0	0	498I291M700I	1111350	1111350
L	27938	1396	*	*	*	*	*	296496	*
H	27938	291	97.6	+	0	0	507I291M598I	1111350	296496
L	29111	1372	*	*	*	*	*	289208	*
H	29111	291	97.3	+	0	0	482I291M599I	1111350	289208
L	72	1484	*	*	*	*	*	1110893	*
H	72	289	100.0	+	0	0	473I289M722I	1110893	1110893
L	95632	1480	*	*	*	*	*	4471424	*
H	95632	289	93.4	+	0	0	499I16M2I273M690I	1110893	4471424
L	520	1521	*	*	*	*	*	1104589	*
H	520	289	92.0	+	0	0	505I16M2I273M725I	1110893	1104589
L	90	1419	*	*	*	*	*	1110586	*
H	90	290	100.0	+	0	0	457I290M672I	1110586	1110586
L	68513	1464	*	*	*	*	*	1106221	*
H	68513	290	96.9	+	0	0	479I220MI70M694I	1110586	1106221
L	7447	1452	*	*	*	*	*	594126	*
H	7447	290	91.0	+	0	0	473I220MI70M688I	1110586	594126
L	102	1495	*	*	*	*	*	1110402	*
H	102	990	100.0	+	0	0	505I990M	1110402	1110402
L	73427	1465	*	*	*	*	*	802787	*
H	73427	990	95.9	+	0	0	463I70MD141MD12M5I53MI47MI23MI321MD320M7I	1110402	802787
L	17682	1393	*	*	*	*	*	508943	*
H	17682	990	95.4	+	0	0	415I227M4I51MI31MI16MI23MI622M20D	1110402	508943
L	104	1553	*	*	*	*	*	1110317	*
H	104	291	100.0	+	0	0	538I291M724I	1110317	1110317
L	73672	1511	*	*	*	*	*	3663794	*
H	73672	291	100.0	+	0	0	496I291M724I	1110317	3663794
L	90301	1527	*	*	*	*	*	4415598	*
H	90301	291	99.3	+	0	0	531I291M705I	1110317	4415598
L	107	1497	*	*	*	*	*	1110293	*
H	107	291	100.0	+	0	0	505I291M701I	1110293	1110293
L	32283	1462	*	*	*	*	*	263959	*
H	32283	291	99.3	+	0	0	485I291M686I	1110293	263959
L	8769	1452	*	*	*	*	*	584602	*
H	8769	291	98.3	+	0	0	453I291M708I	1110293	584602
L	41256	1381	*	*	*	*	*	191616	*
H	41256	291	100.0	+	0	0	487I291M603I	1110008	191616
