Taxon	MockHiSeq.even
k__Bacteria;Other;Other;Other	0.000520012886173
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0405128088052
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.00076099446757
k__Bacteria;p__Bacteroidetes;Other;Other	0.000928413250436
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.344415949429
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other;Other	0.000192785265118
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26832411262e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0911443073809
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.05863716037e-05
k__Bacteria;p__Firmicutes;c__Clostridia;Other	3.04397787028e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.374617283199
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00386585189526
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000172492079316
k__Bacteria;p__Proteobacteria;Other;Other	6.59528538561e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000882753582381
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.122624111856
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000276494656551
k__Bacteria;p__Tenericutes;c__Mollicutes;o__	1.26832411262e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0188802727404
