Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other	0.0123046819879
Root;k__Eukaryota;p__Alveolata;Other;Other	0.000169330486073
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;Other	3.7628996905e-05
Root;k__Eukaryota;p__Amoebozoa;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;Other;Other	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;Other	0.000442140713634
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Gyropaigne	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;Other;Other	0.00119472065173
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.0166037948843
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ajellomyces	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Anguillospora	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	0.00022577398143
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0518621649843
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0187674622064
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0378829926341
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.0589740453994
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kuraishia	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Metschnikowia	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.00271869502639
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Petractis	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pichia	0.000141108738394
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.264296667012
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis	0.000263402978335
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces	0.0117026180375
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000809023433458
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.0164720933952
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00178737735299
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	9.40724922625e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Coemansia	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Harpellomyces	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.208285905118
Root;k__Eukaryota;p__Metazoa;Other;Other	0.264465997498
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;Other	0.00022577398143
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;Other	0.00221070356817
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	0.00218248182049
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00669796144909
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Pan	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Henneguya	0.000874874178042
Root;k__Eukaryota;p__Metazoa;c__Mollusca;Other	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Nematoda;Other	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes;Other	8.46652430363e-05
Root;k__Eukaryota;p__Parabasalia;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Parabasalia;c__Trichonymphida;Other	1.88144984525e-05
Root;k__Eukaryota;p__Rhizaria;Other;Other	3.7628996905e-05
Root;k__Eukaryota;p__Rhizaria;c__Foraminifera;Other	1.88144984525e-05
Root;k__Eukaryota;p__Rhodophyta;c__Bangiophyceae;Other	1.88144984525e-05
Root;k__Eukaryota;p__Stramenopiles;Other;Other	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea	0.000865466928815
