Taxon	MockMiSeq.even
NOHIT;Other;Other	7.57961756618e-05
k__Bacteria;Other;Other	0.000244232121577
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0513182218217
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308877837619
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	4.21089864788e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878435566934
k__Bacteria;p__Firmicutes;c__Clostridia	0.381031585951
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae	0.000400035371549
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.21089864788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121560222167
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00576472024895
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0427995738571
