Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
NOHIT;Other;Other;Other	1.530117689e-06	3.77170951624e-05	0.000115848459801	1.75103748971e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;Other;Other;Other	0.0	2.95820354215e-06	0.0	2.62655623457e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0122070269167	6.7686740558e-05	0.0113414698209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000266240477886	0.0396458438719	0.000250571106873	0.0371552644942
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other	6.12047075601e-06	5.17685619877e-06	3.25417021914e-06	1.75103748971e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	9.02769436511e-05	0.00057019373275	7.35442469525e-05	0.000503423278292
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.675318972159	0.516088929515	0.691401831447	0.507225656201
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000407776364119	0.000176752661644	0.000296780323985	0.000142709555412
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0908583883729	0.0609523048843	0.0869709532766	0.0622730217654
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0175856425997	0.025424280343	0.0170010868929	0.0237037944982
k__Bacteria;p__Proteobacteria;Other;Other	5.35541191151e-06	3.69775442769e-06	4.55583830679e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	7.65058844501e-07	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.13674126245e-05	5.17685619877e-06	3.25417021914e-05	1.05062249383e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0697924930896	0.00899441786992	0.0663720557895	0.00995990124149
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.0710823823e-05	2.58842809938e-05	5.85750639444e-06	1.75103748971e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00124398568116	0.0199819253764	0.0012281238407	0.0183079724737
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	4.43730531323e-06	2.60333617531e-06	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	7.65058844501e-07	3.69775442769e-06	6.50834043827e-07	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140770827388	0.0246085557163	0.00140905570489	0.0239734542717
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	1.14758826675e-05	2.21865265661e-06	9.76251065741e-06	3.50207497943e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	1.530117689e-06	2.21865265661e-06	6.50834043827e-07	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	4.59035306701e-06	7.39550885538e-07	6.50834043827e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0493371147642	0.00780817824951	0.0434249490722	0.00706543627099
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	2.2951765335e-06	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	2.2951765335e-06	3.69775442769e-06	3.25417021914e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0279544851192	0.206675630023	0.0260860793106	0.233820413595
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.0	2.95820354215e-06	2.60333617531e-06	8.75518744856e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000569968839153	0.0717112911671	0.000561018945779	0.0597541543364
