Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
NOHIT;Other;Other	1.530117689e-06	3.77170951624e-05	0.000115848459801	1.75103748971e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;Other;Other	0.0	2.95820354215e-06	0.0	2.62655623457e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.58492956486e-05	0.0122070269167	6.7686740558e-05	0.0113414698209
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000266240477886	0.0396458438719	0.000250571106873	0.0371552644942
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other	6.12047075601e-06	5.17685619877e-06	3.25417021914e-06	1.75103748971e-06
k__Bacteria;p__Firmicutes;c__Bacilli	0.766675413839	0.577788180794	0.778743109295	0.5701448108
k__Bacteria;p__Firmicutes;c__Clostridia	0.0175856425997	0.025424280343	0.0170010868929	0.0237037944982
k__Bacteria;p__Proteobacteria;Other	5.35541191151e-06	3.69775442769e-06	4.55583830679e-06	1.75103748971e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0698246255611	0.00899959472611	0.0664065499938	0.00997040746642
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00125469650498	0.0200078096574	0.0012339813471	0.0183254828486
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.65058844501e-07	8.13505974092e-06	3.25417021914e-06	4.37759372428e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00140770827388	0.0246085557163	0.00140905570489	0.0239734542717
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0773459190614	0.214507473901	0.0695735084511	0.24089723161
k__Bacteria;p__[Thermi];c__Deinococci	0.000569968839153	0.0717112911671	0.000561018945779	0.0597541543364
