Taxon	Mock.2	Mock.1	Mock.3
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus	0.000156091469601	0.000178048587481	7.99769666336e-05
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Other	0.0	1.97831763868e-05	1.59953933267e-05
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium	0.0601212310414	0.0660164596028	0.0645893982533
Root;Other;Other;Other;Other	0.000130076224668	0.000276964469415	0.000191944719921
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces	0.278753349463	0.341081744085	0.278127899165
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum	0.0714378625875	0.0635831289072	0.0642055088135
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other	0.0387106844611	0.0316530822189	0.0379250775777
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida	0.149145399204	0.114841338925	0.133609520458
Root;Saccharomycetes;Saccharomycetales;Other;Other	0.0585863315903	0.0515351744876	0.0571675357497
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia	0.10772912927	0.0968386484134	0.11996544995
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	0.0748718749187	0.0650668671362	0.0754182795355
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces	0.0517183069279	0.0466487299201	0.0418759397294
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces	0.0158172689196	0.0167959167524	0.0148437250072
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	0.0805692135591	0.0922885178444	0.0979237979462
Root;Sordariomycetes;Hypocreales;Nectriaceae;Other	0.000234137204402	0.000573712115217	0.000495857193128
Root;Sordariomycetes;Hypocreales;Other;Other	0.000650381123338	0.000830893408246	0.000735788093029
Root;Sordariomycetes;Microascales;Microascaceae;Other	0.0	0.000118699058321	7.99769666336e-05
Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis	0.0111345248316	0.0114148927752	0.0124444160082
Root;Sordariomycetes;Microascales;Other;Other	2.60152449335e-05	0.0	6.39815733069e-05
Root;Sordariomycetes;Other;Other;Other	0.000208121959468	0.000237398116642	0.000239930899901
